ID,NodeType,weight,x,y,color,label
AT1G08803,1,1,-8.5911226272583,-3.05867457389832,#006400,AT1G08803
AT1G09247,1,1,-9.96020221710205,-1.87339341640472,#006400,AT1G09247
AT1G09423,1,1,-9.64001178741455,-2.98209381103516,#006400,AT1G09423
AT1G09427,1,1,-9.60156154632568,-2.63847732543945,#006400,AT1G09427
AT1G13448,5,1,-8.51324367523193,-1.24833059310913,#FFD700,AT1G13448
AT1G20691,1,1,-8.8750696182251,-1.88170981407166,#006400,AT1G20691
AT1G64618,1,1,-9.24031162261963,-2.44930076599121,#006400,AT1G64618
AT1G74205,5,1,-9.13118839263916,-1.64620530605316,#FFD700,AT1G74205
AT1G77138,5,1,-8.75423431396484,-0.790788412094116,#FFD700,AT1G77138
AT2G04435,3,1,-6.71075391769409,-0.820160210132599,#B03060,AT2G04435
AT2G04465,1,1,-9.69260501861572,-2.83028292655945,#006400,AT2G04465
AT2G04785,4,1,-8.22445964813232,-2.19942474365234,#FF4500,AT2G04785
AT2G06225,1,1,-9.43708896636963,-2.84415555000305,#006400,AT2G06225
AT2G06995,5,1,-9.28723621368408,-1.55255031585693,#FFD700,AT2G06995
AT2G08750,5,1,-9.5297966003418,-0.396725594997406,#FFD700,AT2G08750
AT2G09455,1,1,-9.63578224182129,-2.257817029953,#006400,AT2G09455
AT2G09640,4,1,-8.01491069793701,-2.01677918434143,#FF4500,AT2G09640
AT3G01375,1,1,-8.8363618850708,-2.95251607894897,#006400,AT3G01375
AT3G01485,3,1,-6.54672288894653,-0.526606380939484,#B03060,AT3G01485
AT3G01635,1,1,-9.56845283508301,-2.31456971168518,#006400,AT3G01635
AT3G02075,4,1,-8.45332527160645,-2.1643373966217,#FF4500,AT3G02075
AT3G03555,3,1,-6.29703092575073,-0.684349119663239,#B03060,AT3G03555
AT3G03595,1,1,-10.1286649703979,-1.97533166408539,#006400,AT3G03595
AT3G04705,3,1,-7.05385971069336,-0.619319975376129,#B03060,AT3G04705
AT3G05145,1,1,-9.46797561645508,-1.90906476974487,#006400,AT3G05145
AT3G05635,4,1,-8.30620574951172,-2.02271437644958,#FF4500,AT3G05635
AT3G05955,5,1,-9.73112869262695,-1.25131368637085,#FFD700,AT3G05955
AT3G06605,1,1,-9.23649406433105,-2.42179393768311,#006400,AT3G06605
AT3G07625,1,1,-9.64824199676514,-2.56113910675049,#006400,AT3G07625
AT3G08245,5,1,-9.63012599945068,-1.61582684516907,#FFD700,AT3G08245
AT3G09575,1,1,-8.41491603851318,-2.53751850128174,#006400,AT3G09575
AT3G09985,3,1,-6.48374891281128,-0.723068177700043,#B03060,AT3G09985
AT3G24332,5,1,-9.64749050140381,-1.72666966915131,#FFD700,AT3G24332
AT4G03895,1,1,-8.66714382171631,-2.62277388572693,#006400,AT4G03895
AT4G05535,5,1,-9.08251571655273,-0.937094271183014,#FFD700,AT4G05535
AT4G07190,1,1,-8.45586109161377,-2.70609188079834,#006400,AT4G07190
AT4G09785,1,1,-9.71641540527344,-2.34443688392639,#006400,AT4G09785
AT4G13918,5,1,-8.37380695343018,-1.51779413223267,#FFD700,AT4G13918
AT4G36052,2,1,-7.56304836273193,-0.305452257394791,#00008B,AT4G36052
AT4G37225,1,1,-8.47911357879639,-3.1420624256134,#006400,AT4G37225
AT5G03235,1,1,-9.35939788818359,-2.9915144443512,#006400,AT5G03235
AT5G04665,5,1,-8.69267177581787,-1.64015686511993,#FFD700,AT5G04665
AT5G05785,5,1,-9.35627365112305,-0.188888996839523,#FFD700,AT5G05785
AT5G06395,5,1,-9.64884853363037,-0.519070088863373,#FFD700,AT5G06395
AT5G06705,3,1,-7.05552768707275,-0.764826953411102,#B03060,AT5G06705
AT5G08285,1,1,-9.00467300415039,-3.13149452209473,#006400,AT5G08285
AT5G08765,1,1,-9.94917583465576,-2.39565515518188,#006400,AT5G08765
AT5G60022,4,1,-7.38646841049194,-2.22362232208252,#FF4500,AT5G60022
B2GVM7,2,1,-8.39138507843018,-0.715891063213348,#00008B,B2GVM7
B3H4W3,1,1,-8.89694690704346,-2.88975739479065,#006400,B3H4W3
B3H592,1,1,-9.32679080963135,-1.92336356639862,#006400,B3H592
B3H5A9,1,1,-8.62623119354248,-2.12889766693115,#006400,B3H5A9
B3H5Q1,4,1,-7.47519969940186,-1.51706802845001,#FF4500,B3H5Q1
B3H6G1,2,1,-7.90384817123413,0.173764050006866,#00008B,B3H6G1
B3H6X6,5,1,-8.86446189880371,-0.724103629589081,#FFD700,B3H6X6
B9DGT3,4,1,-7.08912181854248,-2.06248927116394,#FF4500,B9DGT3
C0LGP2,5,1,-8.3459644317627,-1.57411205768585,#FFD700,C0LGP2
ENSRNA049493733,5,1,-9.80810642242432,-1.45517086982727,#FFD700,ENSRNA049493733
F4HPY8,2,1,-8.32172966003418,-0.360187590122223,#00008B,F4HPY8
F4HQ23,4,1,-8.31318759918213,-2.37110543251038,#FF4500,F4HQ23
F4HSD5,3,1,-6.99252271652222,-1.094566822052,#B03060,F4HSD5
F4HTB2,4,1,-7.23409080505371,-1.85643517971039,#FF4500,F4HTB2
F4HV37,1,1,-9.52239322662354,-2.06844139099121,#006400,F4HV37
F4I177,1,1,-9.26222610473633,-2.66637873649597,#006400,F4I177
F4I1A6,4,1,-8.14350605010986,-2.6671462059021,#FF4500,F4I1A6
F4I389,1,1,-8.73952770233154,-1.84666204452515,#006400,F4I389
F4I3G1,5,1,-9.16239833831787,-0.40754833817482,#FFD700,F4I3G1
F4I5D5,5,1,-8.65803718566895,-1.41793406009674,#FFD700,F4I5D5
F4I680,4,1,-8.09428119659424,-2.54463386535645,#FF4500,F4I680
F4I8W6,2,1,-8.73127746582031,-0.552188992500305,#00008B,F4I8W6
F4I9R6,4,1,-7.69346237182617,-1.60961747169495,#FF4500,F4I9R6
F4IBG8,2,1,-8.6235933303833,-0.192519769072533,#00008B,F4IBG8
F4IN73,4,1,-8.40183067321777,-2.22804689407349,#FF4500,F4IN73
F4IQG2,3,1,-7.33554792404175,-0.545069575309753,#B03060,F4IQG2
F4J1N5,5,1,-8.90699577331543,-1.28767073154449,#FFD700,F4J1N5
F4J379,1,1,-8.60383415222168,-3.04469323158264,#006400,F4J379
F4JBE2,5,1,-9.02846240997314,-1.69404113292694,#FFD700,F4JBE2
F4JG70,4,1,-7.56184673309326,-2.12491989135742,#FF4500,F4JG70
F4JKQ7,4,1,-7.67572402954102,-2.10650610923767,#FF4500,F4JKQ7
F4JRB0,2,1,-7.66231536865234,-0.740586698055267,#00008B,F4JRB0
F4JTY7,3,1,-6.95325756072998,-0.85352885723114,#B03060,F4JTY7
F4JU69,1,1,-9.45638751983643,-1.95052623748779,#006400,F4JU69
F4JW83,2,1,-8.4021692276001,-0.670111298561096,#00008B,F4JW83
F4K2L4,1,1,-9.93595027923584,-2.53344559669495,#006400,F4K2L4
F4K627,3,1,-6.79553127288818,-1.33774316310883,#B03060,F4K627
F4K6S3,5,1,-9.28186893463135,-1.62270927429199,#FFD700,F4K6S3
F4K9X6,3,1,-7.1733660697937,-0.978226363658905,#B03060,F4K9X6
F4KFG5,5,1,-8.58669662475586,-1.51956975460052,#FFD700,F4KFG5
F4KFM6,2,1,-8.35736560821533,-1.04356336593628,#00008B,F4KFM6
F4KG50,2,1,-7.50573110580444,-0.58415162563324,#00008B,F4KG50
O04027,5,1,-9.77390003204346,-1.58882868289948,#FFD700,O04027
O04311,2,1,-8.79042339324951,-0.285729199647903,#00008B,O04311
O04474,3,1,-7.33820199966431,-0.207547813653946,#B03060,O04474
O22048,4,1,-8.06343841552734,-3.17480134963989,#FF4500,O22048
O22184,1,1,-9.38023567199707,-3.17299699783325,#006400,O22184
O22190,4,1,-6.92694568634033,-2.20641279220581,#FF4500,O22190
O22262,2,1,-8.58243656158447,-0.450357705354691,#00008B,O22262
O22264,4,1,-7.10684823989868,-2.43131160736084,#FF4500,O22264
O22822,3,1,-6.46446084976196,-0.681271076202393,#B03060,O22822
O22971,3,1,-6.499342918396,-1.77093005180359,#B03060,O22971
O23077,3,1,-6.87508106231689,-1.15246593952179,#B03060,O23077
O23180,3,1,-7.1875696182251,-1.14708566665649,#B03060,O23180
O23208,4,1,-7.87972164154053,-2.07334518432617,#FF4500,O23208
O23267,2,1,-7.50876712799072,-0.137940734624863,#00008B,O23267
O23382,5,1,-9.45352363586426,-1.0507755279541,#FFD700,O23382
O23401,2,1,-7.4790186882019,0.0206651575863361,#00008B,O23401
O23406,3,1,-6.2663516998291,-1.24402511119843,#B03060,O23406
O24603,4,1,-7.64777374267578,-1.57014060020447,#FF4500,O24603
O24646,2,1,-8.32308673858643,-1.1408269405365,#00008B,O24646
O48851,4,1,-7.19530820846558,-1.57392418384552,#FF4500,O48851
O49195,3,1,-7.3070125579834,0.0629686936736107,#B03060,O49195
O49519,5,1,-8.5507926940918,-1.417320728302,#FFD700,O49519
O49561,4,1,-7.60170602798462,-1.49010753631592,#FF4500,O49561
O64492,4,1,-7.93560552597046,-2.28602933883667,#FF4500,O64492
O64820,2,1,-7.58405828475952,-0.73332005739212,#00008B,O64820
O64857,1,1,-9.16136741638184,-2.04324126243591,#006400,O64857
O65782,2,1,-9.03698539733887,0.0713508725166321,#00008B,O65782
O80338,3,1,-7.28869676589966,-1.17174971103668,#B03060,O80338
O80518,2,1,-8.45940780639648,-0.799428641796112,#00008B,O80518
O80905,4,1,-7.28164100646973,-2.36382722854614,#FF4500,O80905
O80930,2,1,-8.52094268798828,0.0772416442632675,#00008B,O80930
O80949,5,1,-9.51360034942627,-1.38124072551727,#FFD700,O80949
O80950,4,1,-8.18712711334229,-1.90060770511627,#FF4500,O80950
O81346,5,1,-8.27404022216797,-1.3990433216095,#FFD700,O81346
O81755,4,1,-8.25559997558594,-2.56084799766541,#FF4500,O81755
O81815,3,1,-6.22931385040283,-0.523935675621033,#B03060,O81815
O81862,4,1,-7.37166261672974,-1.78837358951569,#FF4500,O81862
O82133,2,1,-7.71493101119995,-0.967937886714935,#00008B,O82133
O82200,3,1,-6.85093212127686,-0.208191946148872,#B03060,O82200
O82229,5,1,-9.21475124359131,-0.712525069713593,#FFD700,O82229
O82743,5,1,-8.8737268447876,-0.637028694152832,#FFD700,O82743
P0CH01,3,1,-6.58028507232666,-0.797590136528015,#B03060,P0CH01
P13853,2,1,-7.98850154876709,-1.15814328193665,#00008B,P13853
P18612,2,1,-7.69854164123535,-0.172106564044952,#00008B,P18612
P19037,3,1,-6.84871196746826,-0.532454192638397,#B03060,P19037
P28297,2,1,-8.52795791625977,-0.196717351675034,#00008B,P28297
P32962,3,1,-6.77185535430908,-1.67888522148132,#B03060,P32962
P48421,4,1,-7.84575796127319,-2.54930782318115,#FF4500,P48421
P50700,2,1,-7.90449905395508,-0.319263637065887,#00008B,P50700
P58050,4,1,-8.27052402496338,-2.33103251457214,#FF4500,P58050
P82794,1,1,-9.41447067260742,-1.9972038269043,#006400,P82794
P92558,3,1,-6.760657787323,-0.580322265625,#B03060,P92558
P92995,4,1,-6.81338262557983,-2.36102604866028,#FF4500,P92995
P92999,3,1,-6.27123308181763,-0.734731078147888,#B03060,P92999
P93007,3,1,-6.87584590911865,-1.07907235622406,#B03060,P93007
P93277,1,1,-8.76295185089111,-2.37473392486572,#006400,P93277
P93735,5,1,-8.70037269592285,-1.09828197956085,#FFD700,P93735
P93738,1,1,-9.63537406921387,-2.67711019515991,#006400,P93738
P93821,1,1,-8.81559467315674,-2.34567499160767,#006400,P93821
P93835,1,1,-10.0367765426636,-2.26081252098083,#006400,P93835
Q058G8,5,1,-9.90439414978027,-1.52190780639648,#FFD700,Q058G8
Q0IGL7,3,1,-6.73330879211426,-0.574571549892426,#B03060,Q0IGL7
Q0V805,4,1,-7.37414026260376,-2.58754897117615,#FF4500,Q0V805
Q0WL44,4,1,-6.65391731262207,-1.89553248882294,#FF4500,Q0WL44
Q0WMV5,2,1,-7.88749265670776,-1.25948226451874,#00008B,Q0WMV5
Q0WRE7,2,1,-8.22178363800049,-1.21848702430725,#00008B,Q0WRE7
Q0WSK8,2,1,-7.73559617996216,-0.189632445573807,#00008B,Q0WSK8
Q0WT19,4,1,-8.00261974334717,-1.73280084133148,#FF4500,Q0WT19
Q1G300,5,1,-8.48657608032227,-1.73161244392395,#FFD700,Q1G300
Q1G324,5,1,-8.72013759613037,-1.41557133197784,#FFD700,Q1G324
Q1G393,3,1,-7.37405300140381,-1.00530171394348,#B03060,Q1G393
Q1G3I2,4,1,-8.15714454650879,-2.47643995285034,#FF4500,Q1G3I2
Q1G3M3,4,1,-8.00778198242188,-2.18048882484436,#FF4500,Q1G3M3
Q1G3R7,4,1,-7.34671211242676,-2.88170433044434,#FF4500,Q1G3R7
Q1PE49,5,1,-9.49583435058594,-1.13383376598358,#FFD700,Q1PE49
Q1PER6,2,1,-7.67561674118042,-1.00522911548615,#00008B,Q1PER6
Q1PFE5,4,1,-7.80513715744019,-1.93208956718445,#FF4500,Q1PFE5
Q1PFY7,3,1,-6.4854793548584,-0.397065132856369,#B03060,Q1PFY7
Q29PT3,4,1,-7.77148914337158,-2.91799259185791,#FF4500,Q29PT3
Q2Q493,5,1,-8.53103256225586,-1.0402547121048,#FFD700,Q2Q493
Q2V491,3,1,-7.21402835845947,0.220206379890442,#B03060,Q2V491
Q38806,2,1,-8.68239116668701,0.0567777343094349,#00008B,Q38806
Q38824,1,1,-8.6008358001709,-2.08346176147461,#006400,Q38824
Q38838,4,1,-8.31735324859619,-1.75888550281525,#FF4500,Q38838
Q39034,5,1,-9.19455528259277,-1.25508677959442,#FFD700,Q39034
Q39224,3,1,-6.73022270202637,-1.45013654232025,#B03060,Q39224
Q3E7K4,4,1,-6.75438785552979,-1.81316077709198,#FF4500,Q3E7K4
Q3E9F6,5,1,-9.67621040344238,-1.36609184741974,#FFD700,Q3E9F6
Q3EA54,5,1,-9.11657524108887,-0.651796460151672,#FFD700,Q3EA54
Q3EB86,2,1,-7.96935272216797,-0.822759866714478,#00008B,Q3EB86
Q3EC92,5,1,-8.51145935058594,-1.7089204788208,#FFD700,Q3EC92
Q3ED15,3,1,-6.56081104278564,-1.28278017044067,#B03060,Q3ED15
Q3EDG6,2,1,-7.73095846176147,0.230699211359024,#00008B,Q3EDG6
Q45GK4,1,1,-10.0988235473633,-2.58242201805115,#006400,Q45GK4
Q4PSX0,2,1,-7.79827260971069,-0.662817060947418,#00008B,Q4PSX0
Q4PT07,3,1,-7.28498363494873,-0.590564608573914,#B03060,Q4PT07
Q501D8,5,1,-9.54063415527344,-0.849888920783997,#FFD700,Q501D8
Q52K95,2,1,-7.85801887512207,0.32414898276329,#00008B,Q52K95
Q58G55,3,1,-7.45440053939819,-0.559285581111908,#B03060,Q58G55
Q5D892,5,1,-9.34240531921387,-0.633945345878601,#FFD700,Q5D892
Q5E930,5,1,-8.73060894012451,-1.06210207939148,#FFD700,Q5E930
Q5XVB2,4,1,-7.78025674819946,-3.13235998153687,#FF4500,Q5XVB2
Q66GI1,4,1,-8.09700393676758,-2.53879642486572,#FF4500,Q66GI1
Q67Y55,1,1,-8.85574436187744,-1.987384557724,#006400,Q67Y55
Q682B4,4,1,-8.17340087890625,-1.47687983512878,#FF4500,Q682B4
Q6ID87,1,1,-8.67872047424316,-2.52079916000366,#006400,Q6ID87
Q6NKX1,2,1,-8.3738317489624,-0.340220034122467,#00008B,Q6NKX1
Q6NLH4,4,1,-8.39457035064697,-1.89699029922485,#FF4500,Q6NLH4
Q6NM06,5,1,-9.22052097320557,-0.724884927272797,#FFD700,Q6NM06
Q7X6Y7,1,1,-8.33372592926025,-3.24252796173096,#006400,Q7X6Y7
Q7Y232,3,1,-6.86795473098755,-0.826426327228546,#B03060,Q7Y232
Q84JG6,4,1,-8.39342975616455,-1.87287175655365,#FF4500,Q84JG6
Q84JS5,3,1,-6.59625387191772,-0.430431306362152,#B03060,Q84JS5
Q84TD6,3,1,-7.58684682846069,-1.14762783050537,#B03060,Q84TD6
Q84TF4,4,1,-7.04328107833862,-2.14935374259949,#FF4500,Q84TF4
Q84TI7,1,1,-9.75608253479004,-2.66111493110657,#006400,Q84TI7
Q84WT5,1,1,-9.0681619644165,-2.51652503013611,#006400,Q84WT5
Q8GWF1,3,1,-6.55178594589233,-1.40189969539642,#B03060,Q8GWF1
Q8GWS3,3,1,-7.10015392303467,-1.38911914825439,#B03060,Q8GWS3
Q8GXQ7,5,1,-8.97071743011475,-1.341153383255,#FFD700,Q8GXQ7
Q8GYM1,4,1,-6.84990453720093,-2.65487456321716,#FF4500,Q8GYM1
Q8H0Z4,3,1,-7.10332202911377,-1.52231025695801,#B03060,Q8H0Z4
Q8L500,4,1,-8.19196224212646,-2.72952675819397,#FF4500,Q8L500
Q8L5X9,5,1,-8.88163757324219,-0.951311409473419,#FFD700,Q8L5X9
Q8L616,3,1,-7.1490626335144,-0.429004997014999,#B03060,Q8L616
Q8L730,2,1,-8.07625389099121,-1.1779797077179,#00008B,Q8L730
Q8L7B4,4,1,-7.73876523971558,-1.70663893222809,#FF4500,Q8L7B4
Q8L7H1,5,1,-9.34178161621094,-0.352461248636246,#FFD700,Q8L7H1
Q8L7H2,1,1,-9.06701278686523,-2.92664837837219,#006400,Q8L7H2
Q8L7S1,4,1,-7.35132789611816,-1.98934066295624,#FF4500,Q8L7S1
Q8L8T7,2,1,-8.0681324005127,-0.964993178844452,#00008B,Q8L8T7
Q8LAH7,4,1,-7.87524127960205,-1.47699677944183,#FF4500,Q8LAH7
Q8LEA2,1,1,-9.12252330780029,-1.92351484298706,#006400,Q8LEA2
Q8LEP7,1,1,-8.94701766967773,-2.31792831420898,#006400,Q8LEP7
Q8LF43,1,1,-8.54017925262451,-2.58959174156189,#006400,Q8LF43
Q8LPK0,3,1,-7.01846408843994,-1.53369855880737,#B03060,Q8LPK0
Q8RWE5,4,1,-8.30081176757813,-2.37123155593872,#FF4500,Q8RWE5
Q8RX77,3,1,-6.62719249725342,-1.28645813465118,#B03060,Q8RX77
Q8RXK7,2,1,-8.15622234344482,-0.155521467328072,#00008B,Q8RXK7
Q8VYL8,5,1,-9.28565502166748,-1.74449408054352,#FFD700,Q8VYL8
Q8VYM0,4,1,-7.2892632484436,-1.58932209014893,#FF4500,Q8VYM0
Q8VZE9,3,1,-7.36025142669678,-0.786840379238129,#B03060,Q8VZE9
Q8W1E3,4,1,-8.03324031829834,-1.94471609592438,#FF4500,Q8W1E3
Q93WT0,2,1,-8.18443965911865,0.301297068595886,#00008B,Q93WT0
Q93WU8,3,1,-7.24505615234375,-0.297985970973969,#B03060,Q93WU8
Q93WU9,4,1,-6.98071098327637,-1.79305744171143,#FF4500,Q93WU9
Q93YN8,4,1,-7.59153604507446,-2.27180171012878,#FF4500,Q93YN8
Q93ZF5,1,1,-9.27162075042725,-1.88502240180969,#006400,Q93ZF5
Q949R3,1,1,-9.2675895690918,-2.42777824401855,#006400,Q949R3
Q94CB8,3,1,-6.61546087265015,-0.13213612139225,#B03060,Q94CB8
Q94HW4,1,1,-9.53540515899658,-2.38791036605835,#006400,Q94HW4
Q94LA7,1,1,-9.69118976593018,-1.93049907684326,#006400,Q94LA7
Q94LA9,4,1,-7.30837249755859,-2.47217488288879,#FF4500,Q94LA9
Q96305,4,1,-8.01585006713867,-1.68634152412415,#FF4500,Q96305
Q9C598,2,1,-7.66670608520508,0.050043024122715,#00008B,Q9C598
Q9C615,5,1,-8.67932605743408,-1.0226902961731,#FFD700,Q9C615
Q9C673,5,1,-8.96933650970459,-0.994025051593781,#FFD700,Q9C673
Q9C752,4,1,-7.56934928894043,-2.65566158294678,#FF4500,Q9C752
Q9C7T1,4,1,-7.93134021759033,-1.89427888393402,#FF4500,Q9C7T1
Q9C8J6,5,1,-8.42166519165039,-1.35385370254517,#FFD700,Q9C8J6
Q9C8Y5,1,1,-8.78930473327637,-3.33167719841003,#006400,Q9C8Y5
Q9C971,5,1,-9.24884986877441,-1.18569457530975,#FFD700,Q9C971
Q9C9H5,4,1,-7.16956186294556,-2.0162250995636,#FF4500,Q9C9H5
Q9C9K5,4,1,-7.1395320892334,-1.89319896697998,#FF4500,Q9C9K5
Q9C9M3,4,1,-8.13363933563232,-2.75371718406677,#FF4500,Q9C9M3
Q9C9Z0,2,1,-8.43379402160645,-0.885707020759583,#00008B,Q9C9Z0
Q9CAN3,4,1,-8.13156700134277,-1.85248339176178,#FF4500,Q9CAN3
Q9FFF6,2,1,-7.99620199203491,-0.601702451705933,#00008B,Q9FFF6
Q9FFG2,2,1,-8.07729244232178,-0.718743324279785,#00008B,Q9FFG2
Q9FFQ7,2,1,-8.04024600982666,0.139587923884392,#00008B,Q9FFQ7
Q9FG46,3,1,-6.78156518936157,0.0451447702944279,#B03060,Q9FG46
Q9FGF8,3,1,-7.17815637588501,-1.00466644763947,#B03060,Q9FGF8
Q9FHB2,5,1,-8.87327289581299,-1.75918138027191,#FFD700,Q9FHB2
Q9FHX3,2,1,-8.71749210357666,-0.237954467535019,#00008B,Q9FHX3
Q9FI37,3,1,-6.91987419128418,-0.158364489674568,#B03060,Q9FI37
Q9FI39,2,1,-7.63705921173096,-0.894260227680206,#00008B,Q9FI39
Q9FIB4,5,1,-9.2426700592041,-1.2044415473938,#FFD700,Q9FIB4
Q9FID8,5,1,-9.19149971008301,-0.687110006809235,#FFD700,Q9FID8
Q9FIF1,4,1,-7.62536287307739,-1.84192156791687,#FF4500,Q9FIF1
Q9FIG8,5,1,-9.80452156066895,-0.662826597690582,#FFD700,Q9FIG8
