fromNode,toNode,value,interaction_type,selfLoop,label,guid
Q58G55,O65782,1,,False,,16
Q9LQL2,F4HTB2,1,,False,,160
Q9LQL2,AT1G07937,1,,False,,161
Q9LQL2,Q9SYF3,1,,False,,162
Q9LQL2,A0A178W7A5,1,,False,,163
Q9LQL2,AT1G08043,1,,False,,164
Q9LQL2,F4I9R6,1,,False,,165
Q9LQL2,Q94HW4,1,,False,,166
Q9LQL2,Q682B4,1,,False,,167
Q9LQL2,F4HPY8,1,,False,,168
Q9LQL2,A8MRV9,1,,False,,169
Q9LMJ2,Q9LQL2,1,,False,,17
Q9LQL2,Q5E930,1,,False,,170
Q9LQL2,AT1G08543,1,,False,,171
Q9LQL2,Q9CAN3,1,,False,,172
Q9LQL2,Q9SH66,1,,False,,173
Q9LQL2,AT1G64618,1,,False,,174
Q9LQL2,A0A1P8APL7,1,,False,,175
Q9LQL2,Q9XIQ2,1,,False,,176
Q9LQL2,F4IBG8,1,,False,,177
Q9LQL2,O04474,1,,False,,178
Q9LQL2,Q9SHY6,1,,False,,179
F4HSD5,Q9LQL2,1,,False,,18
Q9LQL2,AT1G08803,1,,False,,180
Q9LQL2,Q7X6Y7,1,,False,,181
Q9LQL2,Q9C8Y5,1,,False,,182
Q9LQL2,Q9C9M3,1,,False,,183
Q9LQL2,F4HQ23,1,,False,,184
Q9LQL2,Q9FZH9,1,,False,,185
Q9LQL2,Q9FXC7,1,,False,,186
Q9LQL2,Q93ZF5,1,,False,,187
Q9LQL2,Q8RX77,1,,False,,188
Q9LQL2,Q4PSX0,1,,False,,189
Q9LQN6,Q9LQL2,1,,False,,19
Q9LQL2,F4I5D5,1,,False,,190
Q9LQL2,Q9S843,1,,False,,191
Q9LQL2,Q1PFE5,1,,False,,192
Q9LQL2,Q9C9H5,1,,False,,193
Q9LQL2,AT1G09247,1,,False,,194
Q9LQL2,Q9C7T1,1,,False,,195
Q9LQL2,AT1G09423,1,,False,,196
Q9LQL2,AT1G74205,1,,False,,197
Q9LQL2,AT1G09427,1,,False,,198
Q9LQL2,B3H4W3,1,,False,,199
B3H5Q1,Q9LQL2,1,,False,,2
Q3EDG6,Q9LQL2,1,,False,,20
Q9LQL2,Q9SGR3,1,,False,,200
Q9LQL2,A0A178WB81,1,,False,,201
Q9LQL2,Q9C9K5,1,,False,,202
Q9LQL2,A0A178WJJ5,1,,False,,203
Q9LQL2,Q8LAH7,1,,False,,204
Q9LQL2,AT1G77138,1,,False,,205
Q9LQL2,Q8GYM1,1,,False,,206
Q9LQL2,Q9M9F5,1,,False,,207
Q9LQL2,Q8LEA2,1,,False,,208
Q9LQL2,A0A1P8AN89,1,,False,,209
AT1G04677,Q9LQL2,1,,False,,21
Q9LQL2,Q9C971,1,,False,,210
Q9LQL2,Q9ZT84,1,,False,,211
Q9LQL2,Q1G324,1,,False,,212
Q9LQL2,Q9LZW0,1,,False,,213
Q9LQL2,Q0WRE7,1,,False,,214
Q9LQL2,F4JW83,1,,False,,215
Q9LQL2,Q0WL44,1,,False,,216
Q9LQL2,Q8L5X9,1,,False,,217
Q9LQL2,B3H6G1,1,,False,,218
Q9LQL2,Q9FLB5,1,,False,,219
AT1G04677,O65782,1,,False,,22
Q9LQL2,Q9FFG2,1,,False,,220
Q9LQL2,Q9FFF6,1,,False,,221
Q9LQL2,A0A178UA82,1,,False,,222
Q9LQL2,Q9SD98,1,,False,,223
Q9LQL2,Q8L7B4,1,,False,,224
Q9LQL2,Q9C598,1,,False,,225
Q9LQL2,Q9FIB4,1,,False,,226
Q9LQL2,F4KFG5,1,,False,,227
Q9LQL2,Q9FT64,1,,False,,228
Q9LQL2,A0A178UED2,1,,False,,229
O04027,Q9LQL2,1,,False,,23
Q9LQL2,O24646,1,,False,,230
Q9LQL2,A0MFF5,1,,False,,231
Q9LQL2,F4K6S3,1,,False,,232
Q9LQL2,Q9LY82,1,,False,,233
Q9LQL2,Q9LER3,1,,False,,234
Q9LQL2,A0A178UDF8,1,,False,,235
Q9LQL2,Q9S7T9,1,,False,,236
Q9LQL2,P18612,1,,False,,237
Q9LQL2,F4KFM6,1,,False,,238
Q9LQL2,Q8L616,1,,False,,239
O80518,Q9LQL2,1,,False,,24
Q9LQL2,Q9FKP1,1,,False,,240
Q9LQL2,Q3E9F6,1,,False,,241
Q9LQL2,F4K2L4,1,,False,,242
Q9LQL2,Q39034,1,,False,,243
Q9LQL2,A0A178UP49,1,,False,,244
Q9LQL2,AT5G03235,1,,False,,245
Q9LQL2,Q9FMQ8,1,,False,,246
Q9LQL2,F4K9X6,1,,False,,247
Q9LQL2,Q8GWF1,1,,False,,248
Q9LQL2,Q9FN52,1,,False,,249
AT1G04743,Q9LQL2,1,,False,,25
Q9LQL2,Q9FLV4,1,,False,,250
Q9LQL2,O49195,1,,False,,251
Q9LQL2,P58050,1,,False,,252
Q9LQL2,Q8GWS3,1,,False,,253
Q9LQL2,AT5G04665,1,,False,,254
Q9LQL2,Q949R3,1,,False,,255
Q9LQL2,Q9LTG5,1,,False,,256
Q9LQL2,Q9FG46,1,,False,,257
Q9LQL2,Q6NKX1,1,,False,,258
Q9LQL2,AT5G05785,1,,False,,259
A0A178W1Y6,Q9LQL2,1,,False,,26
Q9LQL2,Q9FMB0,1,,False,,260
Q9LQL2,Q9FID8,1,,False,,261
Q9LQL2,P92999,1,,False,,262
Q9LQL2,Q9FLM1,1,,False,,263
Q9LQL2,Q9FJ32,1,,False,,264
Q9LQL2,Q9FHX3,1,,False,,265
Q9LQL2,Q9FIG8,1,,False,,266
Q9LQL2,AT5G06395,1,,False,,267
Q9LQL2,Q8L8T7,1,,False,,268
Q9LQL2,F4K627,1,,False,,269
Q9SXB8,Q9LQL2,1,,False,,27
Q9LQL2,AT5G06705,1,,False,,270
Q9LQL2,Q9FL35,1,,False,,271
Q9LQL2,O80338,1,,False,,272
Q9LQL2,Q9FI39,1,,False,,273
Q9LQL2,Q9FI37,1,,False,,274
Q9LQL2,Q9LTA3,1,,False,,275
Q9LQL2,F4KG50,1,,False,,276
Q9LQL2,A0A1P8BCM6,1,,False,,277
Q9LQL2,Q9SPG6,1,,False,,278
Q9LQL2,Q6NLH4,1,,False,,279
F4I8W6,Q9LQL2,1,,False,,28
Q9LQL2,AT5G08285,1,,False,,280
Q9LQL2,Q9FKU6,1,,False,,281
Q9LQL2,Q9FKT9,1,,False,,282
Q9LQL2,Q9LTS3,1,,False,,283
Q9LQL2,AT5G08765,1,,False,,284
Q9LQL2,Q9FHB2,1,,False,,285
Q9LQL2,Q9FIF1,1,,False,,286
Q9LQL2,P19037,1,,False,,287
Q9LQL2,Q9FJD8,1,,False,,288
Q9LQL2,AT5G60022,1,,False,,289
AT1G04927,Q9LQL2,1,,False,,29
Q9LQL2,Q9LSS8,1,,False,,290
Q9LQL2,Q9FKF5,1,,False,,291
Q9LQL2,Q8W1E3,1,,False,,292
Q9LQL2,A0A178UGA9,1,,False,,293
Q9LQL2,Q9FFQ7,1,,False,,294
Q9LQL2,B2GVM7,1,,False,,295
Q9LQL2,A0A178UQN6,1,,False,,296
Q9LQL2,Q9FGF8,1,,False,,297
Q9LQL2,Q93WU9,1,,False,,298
Q9LQL2,Q9LV88,1,,False,,299
Q9SA57,Q9LQL2,1,,False,,3
AT1G04927,O65782,1,,False,,30
Q9LQL2,A0A1P8BAY9,1,,False,,300
Q9LQL2,Q9FKQ6,1,,False,,301
Q9LQL2,Q9LVR3,1,,False,,302
Q9LQL2,Q9FL02,1,,False,,303
Q9LQL2,B3H5A9,1,,False,,304
Q9LQL2,Q96305,1,,False,,305
Q9LQL2,Q9S702,1,,False,,306
Q9LQL2,Q9M880,1,,False,,307
Q9LQL2,Q9M8S6,1,,False,,308
Q9LQL2,AT3G01375,1,,False,,309
AT1G13448,Q9LQL2,1,,False,,31
Q9LQL2,Q84TD6,1,,False,,310
Q9LQL2,AT3G01485,1,,False,,311
Q9LQL2,AT3G01635,1,,False,,312
Q9LQL2,AT3G02075,1,,False,,313
Q9LQL2,Q9C9Z0,1,,False,,314
Q9LQL2,Q9SR86,1,,False,,315
Q9LQL2,A0A1I9LNS3,1,,False,,316
Q9LQL2,Q1PER6,1,,False,,317
Q9LQL2,A0A1I9LNH5,1,,False,,318
Q9LQL2,O82133,1,,False,,319
A0A178WP44,Q9LQL2,1,,False,,32
Q9LQL2,Q3EB86,1,,False,,320
Q9LQL2,Q9LHL6,1,,False,,321
Q9LQL2,Q9LIB9,1,,False,,322
Q9LQL2,Q9LRR2,1,,False,,323
Q9LQL2,Q9LDJ3,1,,False,,324
Q9LQL2,O04311,1,,False,,325
Q9LQL2,Q9LUS9,1,,False,,326
Q9LQL2,Q9LSM9,1,,False,,327
Q9LQL2,AT3G03555,1,,False,,328
Q9LQL2,AT3G03595,1,,False,,329
AT1G05043,Q9LQL2,1,,False,,33
Q9LQL2,A0A384KEP4,1,,False,,330
Q9LQL2,Q1G3M3,1,,False,,331
Q9LQL2,A0A1I9LP79,1,,False,,332
Q9LQL2,A8MR54,1,,False,,333
Q9LQL2,Q9LE06,1,,False,,334
Q9LQL2,Q9LVF0,1,,False,,335
Q9LQL2,P28297,1,,False,,336
Q9LQL2,Q9LRM4,1,,False,,337
Q9LQL2,P93735,1,,False,,338
Q9LQL2,F4J1N5,1,,False,,339
Q8H0Z4,Q9LQL2,1,,False,,34
Q9LQL2,AT3G24332,1,,False,,340
Q9LQL2,AT3G04705,1,,False,,341
Q9LQL2,Q9LS06,1,,False,,342
Q9LQL2,Q84JG6,1,,False,,343
Q9LQL2,F4JBE2,1,,False,,344
Q9LQL2,Q9LTM4,1,,False,,345
Q9LQL2,Q9LIM9,1,,False,,346
Q9LQL2,AT3G05145,1,,False,,347
Q9LQL2,Q9LTZ0,1,,False,,348
Q9LQL2,O22048,1,,False,,349
AT1G05147,Q9LQL2,1,,False,,35
Q9LQL2,Q5D892,1,,False,,350
Q9LQL2,A0A384L5A7,1,,False,,351
Q9LQL2,Q9LHA1,1,,False,,352
Q9LQL2,AT3G05635,1,,False,,353
Q9LQL2,AT3G05955,1,,False,,354
Q9LQL2,Q3E7K4,1,,False,,355
Q9LQL2,Q9LHR4,1,,False,,356
Q9LQL2,Q9LHR3,1,,False,,357
Q9LQL2,A0MDR2,1,,False,,358
Q9LQL2,AT3G06605,1,,False,,359
Q8VYL8,Q9LQL2,1,,False,,36
Q9LQL2,P32962,1,,False,,360
Q9LQL2,Q5XVB2,1,,False,,361
Q9LQL2,F4J379,1,,False,,362
Q9LQL2,Q9LX82,1,,False,,363
Q9LQL2,C0LGP2,1,,False,,364
Q9LQL2,A0A1I9LS19,1,,False,,365
Q9LQL2,AT3G07625,1,,False,,366
Q9LQL2,Q8LPK0,1,,False,,367
Q9LQL2,Q9STL0,1,,False,,368
Q9LQL2,Q9SMP6,1,,False,,369
A0A178W6B2,Q9LQL2,1,,False,,37
Q9LQL2,Q9M2Z8,1,,False,,370
Q9LQL2,Q9SMU8,1,,False,,371
Q9LQL2,Q9M2Y9,1,,False,,372
Q9LQL2,Q29PT3,1,,False,,373
Q9LQL2,A0MF15,1,,False,,374
Q9LQL2,Q45GK4,1,,False,,375
Q9LQL2,Q9SCU0,1,,False,,376
Q9LQL2,AT3G08245,1,,False,,377
Q9LQL2,A0A1I9LSN5,1,,False,,378
Q9LQL2,Q9M2S1,1,,False,,379
A0A178W6B2,Q9ZUI0,1,,False,,38
Q9LQL2,Q9LY00,1,,False,,380
Q9LQL2,Q9LES9,1,,False,,381
Q9LQL2,Q93YN8,1,,False,,382
Q9LQL2,Q0WSK8,1,,False,,383
Q9LQL2,Q84JS5,1,,False,,384
Q9LQL2,A0A384L6D5,1,,False,,385
Q9LQL2,AT3G09575,1,,False,,386
Q9LQL2,Q1G393,1,,False,,387
Q9LQL2,Q9LYC3,1,,False,,388
Q9LQL2,Q9M1V4,1,,False,,389
A0A178WJH0,Q9LQL2,1,,False,,39
Q9LQL2,AT3G09985,1,,False,,390
Q9LQL2,Q3EC92,1,,False,,391
Q9LQL2,Q9ZNU5,1,,False,,392
Q9LQL2,Q9ZPS4,1,,False,,393
Q9LQL2,AT2G04435,1,,False,,394
Q9LQL2,AT2G04465,1,,False,,395
Q9LQL2,Q9ZPR6,1,,False,,396
Q9LQL2,Q9SIA3,1,,False,,397
Q9LQL2,A0MEI7,1,,False,,398
Q9LQL2,AT2G04785,1,,False,,399
Q84TF4,Q9LQL2,1,,False,,4
Q9M9E1,Q9LQL2,1,,False,,40
Q9LQL2,Q9SJ39,1,,False,,400
Q9LQL2,Q9SL16,1,,False,,401
Q9LQL2,P92558,1,,False,,402
Q9LQL2,Q2V491,1,,False,,403
Q9LQL2,B3H6X6,1,,False,,404
Q9LQL2,Q9SI38,1,,False,,405
Q9LQL2,Q9ZQR3,1,,False,,406
Q9LQL2,AT2G06225,1,,False,,407
Q9LQL2,Q9SKL6,1,,False,,408
Q9LQL2,Q7Y232,1,,False,,409
F4I177,Q9LQL2,1,,False,,41
Q9LQL2,Q9ZVX4,1,,False,,410
Q9LQL2,A0A1P8B096,1,,False,,411
Q9LQL2,AT2G06995,1,,False,,412
Q9LQL2,Q9SI19,1,,False,,413
Q9LQL2,F4IQG2,1,,False,,414
Q9LQL2,A0MEM6,1,,False,,415
Q9LQL2,Q9ZU70,1,,False,,416
Q9LQL2,B3H592,1,,False,,417
Q9LQL2,O82200,1,,False,,418
Q9LQL2,Q9SIK3,1,,False,,419
Q9S9M1,Q9LQL2,1,,False,,42
Q9LQL2,Q8LF43,1,,False,,420
Q9LQL2,Q501D8,1,,False,,421
Q9LQL2,O64820,1,,False,,422
Q9LQL2,O22190,1,,False,,423
Q9LQL2,O22184,1,,False,,424
Q9LQL2,O82229,1,,False,,425
Q9LQL2,Q94CB8,1,,False,,426
Q9LQL2,Q9ZQH2,1,,False,,427
Q9LQL2,Q9ZV35,1,,False,,428
Q9LQL2,Q9ZW27,1,,False,,429
Q39224,Q9LQL2,1,,False,,43
Q9LQL2,Q8VYM0,1,,False,,430
Q9LQL2,O48851,1,,False,,431
Q9LQL2,P93007,1,,False,,432
Q9LQL2,O22971,1,,False,,433
Q9LQL2,A0A178VYI2,1,,False,,434
Q9LQL2,Q0WMV5,1,,False,,435
Q9LQL2,AT2G08750,1,,False,,436
Q9LQL2,Q9SJ52,1,,False,,437
Q9LQL2,Q9SJQ4,1,,False,,438
Q9LQL2,Q0WT19,1,,False,,439
Q9SHH7,Q9LQL2,1,,False,,44
Q9LQL2,O80930,1,,False,,440
Q9LQL2,O80905,1,,False,,441
Q9LQL2,O80950,1,,False,,442
Q9LQL2,O80949,1,,False,,443
Q9LQL2,Q9SHC2,1,,False,,444
Q9LQL2,Q93WU8,1,,False,,445
Q9LQL2,P93738,1,,False,,446
Q9LQL2,AT2G09455,1,,False,,447
Q9LQL2,O24603,1,,False,,448
Q9LQL2,O22822,1,,False,,449
Q9LMS3,Q9LQL2,1,,False,,45
Q9LQL2,O64857,1,,False,,450
Q9LQL2,AT2G09640,1,,False,,451
Q9LQL2,P0CH01,1,,False,,452
Q9LQL2,Q8L500,1,,False,,453
Q9LQL2,O22264,1,,False,,454
Q9LQL2,O22262,1,,False,,455
Q9LQL2,F4IN73,1,,False,,456
Q9LQL2,A0A1P8B386,1,,False,,457
Q9LQL2,O23077,1,,False,,458
Q9LQL2,A0A1P8B3J6,1,,False,,459
A0A1P8AS82,Q9LQL2,1,,False,,46
Q9LQL2,AT4G03895,1,,False,,460
Q9LQL2,A0A1P8B8B4,1,,False,,461
Q9LQL2,F4JG70,1,,False,,462
Q9LQL2,Q8RXK7,1,,False,,463
Q9LQL2,A0A178V3G1,1,,False,,464
Q9LQL2,Q9ZPH4,1,,False,,465
Q9LQL2,A0A178UXQ0,1,,False,,466
Q9LQL2,Q9M0Y5,1,,False,,467
Q9LQL2,Q9ZQC1,1,,False,,468
Q9LQL2,AT4G05535,1,,False,,469
Q2Q493,Q9LQL2,1,,False,,47
Q9LQL2,A0A178V0J4,1,,False,,470
Q9LQL2,F4JKQ7,1,,False,,471
Q9LQL2,Q38806,1,,False,,472
Q9LQL2,Q84TI7,1,,False,,473
Q9LQL2,Q9T019,1,,False,,474
Q9LQL2,P50700,1,,False,,475
Q9LQL2,Q3EA54,1,,False,,476
Q9LQL2,Q38838,1,,False,,477
Q9LQL2,Q9STH1,1,,False,,478
Q9LQL2,A0A178V1C5_1,1,,False,,479
Q9M9V6,Q9LQL2,1,,False,,48
Q9LQL2,Q9SU32,1,,False,,480
Q9LQL2,Q9S7I2,1,,False,,481
Q9LQL2,Q9T0J9,1,,False,,482
Q9LQL2,Q9T0K0,1,,False,,483
Q9LQL2,Q9T0K2,1,,False,,484
Q9LQL2,P48421,1,,False,,485
Q9LQL2,AT4G13918,1,,False,,486
Q9LQL2,O23267,1,,False,,487
Q9LQL2,Q8L7H1,1,,False,,488
Q9LQL2,Q1G3I2,1,,False,,489
P92995,Q9LQL2,1,,False,,49
Q9LQL2,O23382,1,,False,,490
Q9LQL2,O23401,1,,False,,491
Q9LQL2,O23406,1,,False,,492
Q9LQL2,O81815,1,,False,,493
Q9LQL2,A0A1P8B6B7,1,,False,,494
Q9LQL2,O49519,1,,False,,495
Q9LQL2,Q8L7H2,1,,False,,496
Q9LQL2,F4JTY7,1,,False,,497
Q9LQL2,O81862,1,,False,,498
Q9LQL2,O49561,1,,False,,499
AT1G04223,Q9LQL2,1,,False,,5
Q9LNS5,Q9LQL2,1,,False,,50
Q9LQL2,Q93WT0,1,,False,,500
Q9LQL2,P82794,1,,False,,501
Q9LQL2,O82743,1,,False,,502
Q9LQL2,A0A178URY2,1,,False,,503
Q9LQL2,A0A178V4S8,1,,False,,504
Q9LQL2,AT4G07190,1,,False,,505
Q9LQL2,Q9SB36,1,,False,,506
Q9LQL2,P93835,1,,False,,507
Q9LQL2,Q1PE49,1,,False,,508
Q9LQL2,Q8RWE5,1,,False,,509
AT1G05533,Q9LQL2,1,,False,,51
Q9LQL2,F4JU69,1,,False,,510
Q9LQL2,Q9SUA4,1,,False,,511
Q9LQL2,Q9SZ28,1,,False,,512
Q9LQL2,A0A384KHS1,1,,False,,513
Q9LQL2,A0A178UWL7,1,,False,,514
Q9LQL2,Q67Y55,1,,False,,515
Q9LQL2,Q9FUJ2,1,,False,,516
Q9LQL2,Q9SZW4,1,,False,,517
Q9LQL2,Q9SUM5,1,,False,,518
Q9LQL2,O65782,1,,False,,519
Q9LMV9,Q9LQL2,1,,False,,52
Q9LQL2,Q9SZ58,1,,False,,520
Q9LQL2,Q84WT5,1,,False,,521
Q9LQL2,O81755,1,,False,,522
Q9LQL2,Q8VZE9,1,,False,,523
Q9LQL2,Q9SZ05,1,,False,,524
Q9LQL2,A0A178UYP1,1,,False,,525
Q9LQL2,Q9ZT49,1,,False,,526
Q9LQL2,AT4G36052,1,,False,,527
Q9LQL2,O23208,1,,False,,528
Q9LQL2,O23180,1,,False,,529
AT1G20691,Q9LQL2,1,,False,,53
Q9LQL2,F4JRB0,1,,False,,530
Q9LQL2,AT4G37225,1,,False,,531
Q9LQL2,Q66GI1,1,,False,,532
Q9LQL2,Q9SVF6,1,,False,,533
Q9LQL2,Q9SVF4,1,,False,,534
Q9LQL2,A0A1P8B710,1,,False,,535
Q9LQL2,AT4G09785,1,,False,,536
Q9LQL2,ENSRNA049493733,1,,False,,537
Q9LQL2,Q8LEP7,1,,False,,538
Q9LQL2,O81346,1,,False,,539
Q9LM69,Q9LQL2,1,,False,,54
Q9LQL2,P93277,1,,False,,540
Q9MAP5,Q9LQL2,1,,False,,541
AT1G06737,Q9LQL2,1,,False,,542
Q3ED15,Q9LQL2,1,,False,,543
Q4PT07,Q9LQL2,1,,False,,544
F4I389,Q9LQL2,1,,False,,545
A0A1P8AMN4,Q9LQL2,1,,False,,546
Q94LA7,Q9LQL2,1,,False,,547
Q94LA9,Q9LQL2,1,,False,,548
Q058G8,Q9LQL2,1,,False,,549
Q0V805,Q9LQL2,1,,False,,55
Q8L7S1,Q9LQL2,1,,False,,550
F4HV37,Q9LQL2,1,,False,,551
A0A178WPD2,Q9LQL2,1,,False,,552
Q9FVP7,Q9LQL2,1,,False,,553
F4I3G1,Q9LQL2,1,,False,,554
Q9LPM8,Q9LQL2,1,,False,,555
Q9C8J6,Q9LQL2,1,,False,,556
Q0IGL7,Q9LQL2,1,,False,,557
Q1G300,Q9LQL2,1,,False,,558
Q9FZB8,Q9LQL2,1,,False,,559
Q9LMN6,Q9LQL2,1,,False,,56
A0A178WGJ8,Q9LQL2,1,,False,,560
Q38824,Q9LQL2,1,,False,,561
A0A178WC31,Q9LQL2,1,,False,,562
Q9LPG4,Q9LQL2,1,,False,,563
P13853,Q1PFY7,1,,False,,564
P13853,Q9LQL2,1,,False,,565
P13853,Q9SH66,1,,False,,566
P13853,Q9FXC7,1,,False,,567
P13853,Q9FG46,1,,False,,568
P13853,P92999,1,,False,,569
F4I1A6,Q9LQL2,1,,False,,57
P13853,AT5G06705,1,,False,,570
P13853,AT3G01485,1,,False,,571
P13853,AT3G03555,1,,False,,572
P13853,AT3G04705,1,,False,,573
P13853,Q84JS5,1,,False,,574
P13853,P92558,1,,False,,575
P13853,Q2V491,1,,False,,576
A0A178W501,Q9LQL2,1,,False,,577
F4HTB2,Q9LQL2,1,,False,,578
AT1G07937,Q9LQL2,1,,False,,579
F4I680,Q9LQL2,1,,False,,58
Q9SYF3,Q9LQL2,1,,False,,580
A0A178W7A5,Q9LQL2,1,,False,,581
AT1G08043,Q9LQL2,1,,False,,582
F4I9R6,Q9LQL2,1,,False,,583
Q94HW4,Q9LQL2,1,,False,,584
Q682B4,Q9LQL2,1,,False,,585
F4HPY8,Q9LQL2,1,,False,,586
A8MRV9,Q9LQL2,1,,False,,587
Q5E930,Q9LQL2,1,,False,,588
AT1G08543,Q9LQL2,1,,False,,589
B9DGT3,Q9LQL2,1,,False,,59
Q9CAN3,Q9LQL2,1,,False,,590
Q9SH66,Q9LQL2,1,,False,,591
Q9SH66,P13853,1,,False,,592
Q9SH66,O04311,1,,False,,593
Q9SH66,O65782,1,,False,,594
AT1G64618,Q9LQL2,1,,False,,595
A0A1P8APL7,Q9LQL2,1,,False,,596
Q9XIQ2,Q9LQL2,1,,False,,597
F4IBG8,Q9LQL2,1,,False,,598
O04474,Q9LQL2,1,,False,,599
O64492,Q9LQL2,1,,False,,6
A0A178W6L4,Q9LQL2,1,,False,,60
Q9SHY6,Q9LQL2,1,,False,,600
AT1G08803,Q9LQL2,1,,False,,601
Q7X6Y7,Q9LQL2,1,,False,,602
Q9C8Y5,Q9LQL2,1,,False,,603
Q9C9M3,Q9LQL2,1,,False,,604
F4HQ23,Q9LQL2,1,,False,,605
Q9FZH9,Q9LQL2,1,,False,,606
Q9FXC7,Q9LQL2,1,,False,,607
Q9FXC7,P13853,1,,False,,608
Q9FXC7,O65782,1,,False,,609
Q9C673,Q9LQL2,1,,False,,61
Q93ZF5,Q9LQL2,1,,False,,610
Q8RX77,Q9LQL2,1,,False,,611
Q4PSX0,Q9LQL2,1,,False,,612
F4I5D5,Q9LQL2,1,,False,,613
Q9S843,Q9LQL2,1,,False,,614
Q1PFE5,Q9LQL2,1,,False,,615
Q9C9H5,Q9LQL2,1,,False,,616
AT1G09247,Q9LQL2,1,,False,,617
Q9C7T1,Q9LQL2,1,,False,,618
AT1G09423,Q9LQL2,1,,False,,619
Q9ZVH0,Q9LQL2,1,,False,,62
AT1G74205,Q9LQL2,1,,False,,620
AT1G09427,Q9LQL2,1,,False,,621
