ID,NodeType,weight,x,y,color,label
A0A178WL27,1,1,2.79347634315491,-2.59780025482178,#006400,A0A178WL27
A0A1I9LMN9,4,1,3.13846492767334,-2.11154365539551,#FF4500,A0A1I9LMN9
A0A1I9LNF2,1,1,2.52271318435669,-2.38508462905884,#006400,A0A1I9LNF2
A0A1I9LNH5,5,1,4.03387451171875,-4.16025686264038,#FFD700,A0A1I9LNH5
A0A1I9LPN5,2,1,4.65215158462524,-3.20510196685791,#00008B,A0A1I9LPN5
A0A1I9LQ55,5,1,5.38803148269653,-4.09530925750732,#FFD700,A0A1I9LQ55
A0A1I9LSN5,2,1,5.02500438690186,-3.08557558059692,#00008B,A0A1I9LSN5
A0A1I9LT75,4,1,2.98858237266541,-2.46529507637024,#FF4500,A0A1I9LT75
A0A1P8AMN4,5,1,4.88696718215942,-4.53184747695923,#FFD700,A0A1P8AMN4
A0A1P8AP20,4,1,3.54560232162476,-1.66757714748383,#FF4500,A0A1P8AP20
A0A1P8APK5,1,1,2.4923882484436,-3.04978013038635,#006400,A0A1P8APK5
A0A1P8APL7,5,1,5.16649103164673,-4.05575084686279,#FFD700,A0A1P8APL7
A0A1P8AQK1,1,1,2.45456576347351,-2.70615291595459,#006400,A0A1P8AQK1
A0A1P8AQT5,1,1,2.29926514625549,-2.60055303573608,#006400,A0A1P8AQT5
A0A1P8AR40,2,1,4.52694129943848,-3.23201417922974,#00008B,A0A1P8AR40
A0A1P8AR77,1,1,2.17515015602112,-2.65597748756409,#006400,A0A1P8AR77
A0A1P8AS11,1,1,2.59482908248901,-1.55413150787354,#006400,A0A1P8AS11
A0A1P8ASI5,1,1,2.50415205955505,-2.6684844493866,#006400,A0A1P8ASI5
A0A1P8ATP2,1,1,2.73959136009216,-1.55012226104736,#006400,A0A1P8ATP2
A0A1P8ATX8,3,1,3.7732310295105,-4.03788042068481,#B03060,A0A1P8ATX8
A0A1P8AUP3,4,1,3.01331067085266,-1.69814109802246,#FF4500,A0A1P8AUP3
A0A1P8AUV9,5,1,5.68324756622314,-3.30618619918823,#FFD700,A0A1P8AUV9
A0A1P8AV93,3,1,2.90646123886108,-4.07735967636108,#B03060,A0A1P8AV93
A0A1P8AVT1,1,1,2.229079246521,-3.16094613075256,#006400,A0A1P8AVT1
A0A1P8AWH1,3,1,3.56800937652588,-4.09143829345703,#B03060,A0A1P8AWH1
A0A1P8AXQ6,1,1,2.3007960319519,-2.31369042396545,#006400,A0A1P8AXQ6
A0A1P8AXS6,5,1,4.45021200180054,-4.14447164535522,#FFD700,A0A1P8AXS6
A0A1P8AY38,3,1,3.67319226264954,-3.83106684684753,#B03060,A0A1P8AY38
A0A1P8B0Q6,4,1,3.78800320625305,-2.23361968994141,#FF4500,A0A1P8B0Q6
A0A1P8B0V8,3,1,3.32427453994751,-3.4637987613678,#B03060,A0A1P8B0V8
A0A1P8B1T3,1,1,2.69792723655701,-1.94420504570007,#006400,A0A1P8B1T3
A0A1P8B2A8,1,1,2.53352403640747,-1.60313677787781,#006400,A0A1P8B2A8
A0A1P8B2G9,1,1,2.28810596466064,-1.09413766860962,#006400,A0A1P8B2G9
A0A1P8B4K5,2,1,4.78698253631592,-2.40333318710327,#00008B,A0A1P8B4K5
A0A1P8B5M9,1,1,2.27179718017578,-2.75064015388489,#006400,A0A1P8B5M9
A0A1P8B723,5,1,4.44876480102539,-4.39618873596191,#FFD700,A0A1P8B723
A0A1P8B7H9,4,1,3.34159636497498,-1.57559287548065,#FF4500,A0A1P8B7H9
A0A1P8B7X1,1,1,2.48291397094727,-2.63321661949158,#006400,A0A1P8B7X1
A0A1P8B881,4,1,3.56533694267273,-2.80187511444092,#FF4500,A0A1P8B881
A0A1P8B8X3,5,1,4.59638452529907,-3.49178194999695,#FFD700,A0A1P8B8X3
A0A1P8B9C0,1,1,2.30558180809021,-2.91409492492676,#006400,A0A1P8B9C0
A0A1P8BA64,1,1,2.6851589679718,-1.94721531867981,#006400,A0A1P8BA64
A0A1P8BCM1,3,1,3.09333753585815,-4.38620710372925,#B03060,A0A1P8BCM1
A0A1P8BCV7,4,1,3.27335095405579,-2.54171323776245,#FF4500,A0A1P8BCV7
A0A1P8BDF2,4,1,3.85732221603394,-2.0525074005127,#FF4500,A0A1P8BDF2
A0A1P8BDN2,2,1,4.63303995132446,-2.01207184791565,#00008B,A0A1P8BDN2
A0A1P8BEQ7,3,1,2.27522706985474,-3.69660830497742,#B03060,A0A1P8BEQ7
A0A1P8BF18,2,1,5.05874443054199,-2.73602533340454,#00008B,A0A1P8BF18
A0A1P8BH36,4,1,3.82480502128601,-1.94560575485229,#FF4500,A0A1P8BH36
A0A384KTA5,4,1,2.99469065666199,-2.33078694343567,#FF4500,A0A384KTA5
A0A384KX04,1,1,1.74547827243805,-1.48210942745209,#006400,A0A384KX04
A0A384L6K0,1,1,2.14614868164063,-2.47467732429504,#006400,A0A384L6K0
A0A384L815,1,1,1.7465273141861,-2.43260669708252,#006400,A0A384L815
A0A384L851,4,1,2.92562007904053,-1.25524997711182,#FF4500,A0A384L851
A0A384LEN5,4,1,3.66286587715149,-1.75922954082489,#FF4500,A0A384LEN5
A0A384LES5,1,1,2.02727866172791,-1.61141419410706,#006400,A0A384LES5
A0A384LJ45,1,1,2.38727450370789,-2.96004343032837,#006400,A0A384LJ45
A0A384LL40,3,1,2.91934657096863,-3.88092637062073,#B03060,A0A384LL40
A0A384LPV1,3,1,3.69663977622986,-3.20023393630981,#B03060,A0A384LPV1
A0MDM8,5,1,5.16258764266968,-3.86060857772827,#FFD700,A0MDM8
A0MDN4,1,1,1.78862917423248,-3.12485003471375,#006400,A0MDN4
A0MDR2,5,1,5.497483253479,-4.08239841461182,#FFD700,A0MDR2
A0MEG7,2,1,4.66196060180664,-2.30652570724487,#00008B,A0MEG7
A0MET4,1,1,2.33639526367188,-2.18443250656128,#006400,A0MET4
A0MF05,3,1,3.0536642074585,-4.49005460739136,#B03060,A0MF05
A0MFL4,1,1,2.32176733016968,-2.32432770729065,#006400,A0MFL4
A0MFP5,1,1,1.59578597545624,-2.94094681739807,#006400,A0MFP5
A2RVM1,3,1,3.45506548881531,-3.01057958602905,#B03060,A2RVM1
A8MQG6,1,1,2.61175560951233,-2.41887164115906,#006400,A8MQG6
A8MQN2,2,1,5.22863149642944,-3.19831323623657,#00008B,A8MQN2
AT1G04223,5,1,4.4196982383728,-3.80659222602844,#FFD700,AT1G04223
AT1G04273,3,1,3.23686981201172,-4.09948015213013,#B03060,AT1G04273
AT1G04425,3,1,2.59275960922241,-3.45057201385498,#B03060,AT1G04425
AT1G04743,2,1,4.56382989883423,-1.91418790817261,#00008B,AT1G04743
AT1G05397,5,1,4.37615156173706,-3.58787322044373,#FFD700,AT1G05397
AT1G05753,5,1,4.51174783706665,-4.10708904266357,#FFD700,AT1G05753
AT1G05873,5,1,4.8372859954834,-4.39253187179565,#FFD700,AT1G05873
AT1G06113,1,1,2.46532511711121,-2.91077136993408,#006400,AT1G06113
AT1G06257,5,1,4.40486431121826,-3.84006667137146,#FFD700,AT1G06257
AT1G06537,1,1,1.83714938163757,-2.46700739860535,#006400,AT1G06537
AT1G06607,2,1,4.91519355773926,-2.98971509933472,#00008B,AT1G06607
AT1G06963,5,1,4.94029855728149,-4.13216018676758,#FFD700,AT1G06963
AT1G07393,1,1,1.80533039569855,-1.87519180774689,#006400,AT1G07393
AT1G07407,1,1,2.81488108634949,-1.86380255222321,#006400,AT1G07407
AT1G07417,4,1,2.96838760375977,-1.64183807373047,#FF4500,AT1G07417
AT1G07823,3,1,3.56732201576233,-3.12811374664307,#B03060,AT1G07823
AT1G07963,1,1,2.40929841995239,-1.45217108726501,#006400,AT1G07963
AT1G08183,1,1,2.01882934570313,-1.71550822257996,#006400,AT1G08183
AT1G08217,3,1,3.58371424674988,-3.81945419311523,#B03060,AT1G08217
AT1G08293,4,1,4.50081777572632,-1.68200421333313,#FF4500,AT1G08293
AT1G08567,1,1,2.70338892936707,-1.91274261474609,#006400,AT1G08567
AT1G08723,1,1,1.83270728588104,-1.40330016613007,#006400,AT1G08723
AT1G08847,5,1,5.36989164352417,-4.01396036148071,#FFD700,AT1G08847
AT1G09287,5,1,5.15909051895142,-4.30830383300781,#FFD700,AT1G09287
AT1G09423,5,1,5.67201805114746,-3.3459005355835,#FFD700,AT1G09423
AT1G09513,2,1,4.79421615600586,-2.89424753189087,#00008B,AT1G09513
AT1G09867,1,1,1.86845648288727,-3.07178258895874,#006400,AT1G09867
AT1G26233,1,1,2.60749673843384,-2.83361339569092,#006400,AT1G26233
AT1G33615,4,1,3.3826265335083,-1.93686413764954,#FF4500,AT1G33615
AT1G69572,1,1,2.20587778091431,-2.64828538894653,#006400,AT1G69572
AT1G74205,2,1,5.24807119369507,-2.69662642478943,#00008B,AT1G74205
AT2G04215,4,1,3.69378638267517,-2.8150007724762,#FF4500,AT2G04215
AT2G04335,5,1,5.47339963912964,-4.02850151062012,#FFD700,AT2G04335
AT2G04465,5,1,4.6271505355835,-4.49633169174194,#FFD700,AT2G04465
AT2G05665,1,1,2.03257298469543,-2.56759786605835,#006400,AT2G05665
AT2G06475,5,1,4.89843225479126,-3.35377645492554,#FFD700,AT2G06475
AT2G06855,4,1,4.32139110565186,-1.4772469997406,#FF4500,AT2G06855
AT2G06995,5,1,5.00852108001709,-4.19144725799561,#FFD700,AT2G06995
AT2G07595,1,1,2.79916524887085,-1.75024855136871,#006400,AT2G07595
AT2G08350,4,1,3.59001922607422,-2.61866569519043,#FF4500,AT2G08350
AT2G08475,5,1,5.27791452407837,-3.7395646572113,#FFD700,AT2G08475
AT2G08580,4,1,3.37791538238525,-2.22650361061096,#FF4500,AT2G08580
AT2G08595,4,1,2.98488092422485,-2.24218964576721,#FF4500,AT2G08595
AT2G08665,5,1,5.26914358139038,-4.23425340652466,#FFD700,AT2G08665
AT2G08820,4,1,3.17065358161926,-2.48951292037964,#FF4500,AT2G08820
AT2G08985,5,1,5.34501552581787,-3.48307275772095,#FFD700,AT2G08985
AT2G09100,5,1,4.67682409286499,-4.27459621429443,#FFD700,AT2G09100
AT2G09335,2,1,5.5618724822998,-2.77169895172119,#00008B,AT2G09335
AT2G09510,5,1,5.36585521697998,-4.25725173950195,#FFD700,AT2G09510
AT2G09745,4,1,3.61853170394897,-1.98587942123413,#FF4500,AT2G09745
AT2G09805,5,1,5.54751539230347,-3.35165739059448,#FFD700,AT2G09805
AT2G15128,4,1,3.90181756019592,-1.68929898738861,#FF4500,AT2G15128
AT2G18917,3,1,3.44222164154053,-3.2875714302063,#B03060,AT2G18917
AT3G01005,1,1,1.83315515518188,-1.47728335857391,#006400,AT3G01005
AT3G01045,3,1,3.6539158821106,-4.37699317932129,#B03060,AT3G01045
AT3G01295,4,1,4.12078094482422,-1.89006769657135,#FF4500,AT3G01295
AT3G01385,3,1,2.59164643287659,-3.08935713768005,#B03060,AT3G01385
AT3G01635,5,1,5.44248151779175,-3.84491348266602,#FFD700,AT3G01635
AT3G01795,1,1,2.35613012313843,-1.79533195495605,#006400,AT3G01795
AT3G02115,1,1,2.44036412239075,-2.0522198677063,#006400,AT3G02115
AT3G02495,1,1,1.65162217617035,-1.79295909404755,#006400,AT3G02495
AT3G02655,1,1,2.4979932308197,-2.12020802497864,#006400,AT3G02655
AT3G03125,3,1,3.20418453216553,-3.50459289550781,#B03060,AT3G03125
AT3G04035,4,1,3.40764617919922,-1.37531661987305,#FF4500,AT3G04035
AT3G04135,5,1,4.32068490982056,-3.554762840271,#FFD700,AT3G04135
AT3G05152,4,1,3.00898885726929,-1.78574228286743,#FF4500,AT3G05152
AT3G05445,1,1,2.88188743591309,-2.66071772575378,#006400,AT3G05445
AT3G05955,5,1,4.33742904663086,-4.57776403427124,#FFD700,AT3G05955
AT3G06605,5,1,4.66965055465698,-3.65368247032166,#FFD700,AT3G06605
AT3G07365,5,1,5.0086989402771,-3.43770837783813,#FFD700,AT3G07365
AT3G07725,4,1,3.211590051651,-1.66260027885437,#FF4500,AT3G07725
AT3G08215,1,1,1.99957549571991,-1.46872746944427,#006400,AT3G08215
AT3G08245,2,1,5.10263919830322,-2.90612316131592,#00008B,AT3G08245
AT3G08365,1,1,2.48996114730835,-1.91473305225372,#006400,AT3G08365
AT3G08370,5,1,5.13236093521118,-3.38295269012451,#FFD700,AT3G08370
AT3G09575,2,1,4.08791589736938,-2.69895219802856,#00008B,AT3G09575
AT3G09815,1,1,1.78399753570557,-2.22437882423401,#006400,AT3G09815
AT3G12502,3,1,2.62905216217041,-3.67284893989563,#B03060,AT3G12502
AT3G24332,5,1,4.73934030532837,-4.11913633346558,#FFD700,AT3G24332
AT3G27884,1,1,2.47815871238708,-2.16474676132202,#006400,AT3G27884
AT3G29644,1,1,2.27647662162781,-2.92552614212036,#006400,AT3G29644
AT3G53365,1,1,1.80294394493103,-2.41512393951416,#006400,AT3G53365
AT3G59765,3,1,2.49784660339355,-3.34112620353699,#B03060,AT3G59765
AT4G04223,5,1,4.07552576065063,-4.53487348556519,#FFD700,AT4G04223
AT4G05065,2,1,4.91898345947266,-3.14819931983948,#00008B,AT4G05065
AT4G05535,5,1,5.18604564666748,-3.62851405143738,#FFD700,AT4G05535
AT4G05670,4,1,3.26848697662354,-2.36703133583069,#FF4500,AT4G05670
AT4G05945,1,1,2.89966702461243,-2.17458200454712,#006400,AT4G05945
AT4G06065,4,1,3.79712009429932,-1.2515184879303,#FF4500,AT4G06065
AT4G06210,1,1,1.89287126064301,-2.22716856002808,#006400,AT4G06210
AT4G06705,1,1,2.25336146354675,-2.94519329071045,#006400,AT4G06705
AT4G07190,3,1,3.4278507232666,-4.10961008071899,#B03060,AT4G07190
AT4G08045,1,1,2.64192152023315,-2.8703920841217,#006400,AT4G08045
AT4G08525,4,1,3.1600775718689,-2.21547198295593,#FF4500,AT4G08525
AT4G09240,1,1,1.89327907562256,-2.69485139846802,#006400,AT4G09240
AT4G15258,1,1,2.34899377822876,-2.2560088634491,#006400,AT4G15258
AT4G27852,3,1,2.91752290725708,-2.96730947494507,#B03060,AT4G27852
AT4G31398,5,1,4.97657108306885,-3.82054471969604,#FFD700,AT4G31398
AT5G01775,4,1,2.99411344528198,-1.58218109607697,#FF4500,AT5G01775
AT5G02555,1,1,2.13166785240173,-1.91181743144989,#006400,AT5G02555
AT5G03005,3,1,2.90408992767334,-3.07380390167236,#B03060,AT5G03005
AT5G03235,2,1,4.95513582229614,-2.0188524723053,#00008B,AT5G03235
AT5G03285,2,1,5.04728841781616,-2.6586287021637,#00008B,AT5G03285
AT5G03965,2,1,5.17630624771118,-2.7838888168335,#00008B,AT5G03965
AT5G04665,5,1,5.60903978347778,-3.76114583015442,#FFD700,AT5G04665
AT5G06115,1,1,2.04338812828064,-2.14353060722351,#006400,AT5G06115
AT5G06475,4,1,4.28932952880859,-1.78359031677246,#FF4500,AT5G06475
AT5G06825,1,1,2.64552116394043,-2.87773537635803,#006400,AT5G06825
AT5G06885,5,1,4.94505786895752,-3.86002135276794,#FFD700,AT5G06885
AT5G08765,5,1,5.65878105163574,-3.67593216896057,#FFD700,AT5G08765
AT5G15845,4,1,3.62267279624939,-1.79622638225555,#FF4500,AT5G15845
AT5G22788,3,1,3.51100921630859,-3.02562189102173,#B03060,AT5G22788
AT5G58595,4,1,4.31955194473267,-1.74301540851593,#FF4500,AT5G58595
AT5G60022,5,1,4.61122560501099,-3.5878689289093,#FFD700,AT5G60022
ATCG01180,5,1,4.13577079772949,-3.73177552223206,#FFD700,ATCG01180
B2GVM7,4,1,2.97470998764038,-2.17703723907471,#FF4500,B2GVM7
B3H5C2,1,1,1.63275110721588,-2.32971239089966,#006400,B3H5C2
B3H6T0,5,1,5.6550760269165,-4.06919431686401,#FFD700,B3H6T0
B3H7G1,2,1,4.22685575485229,-2.63340878486633,#00008B,B3H7G1
B3H7L0,1,1,1.7621728181839,-2.80683732032776,#006400,B3H7L0
B6EXY6,4,1,3.51542091369629,-2.44615912437439,#FF4500,B6EXY6
B9DG63,2,1,4.52225828170776,-3.25499701499939,#00008B,B9DG63
B9DGX7,1,1,2.34342980384827,-1.6837512254715,#006400,B9DGX7
F4HPH2,3,1,2.96964573860168,-3.09519124031067,#B03060,F4HPH2
F4HPM2,3,1,3.67702150344849,-3.52821469306946,#B03060,F4HPM2
F4HPY8,4,1,4.31116199493408,-1.51330399513245,#FF4500,F4HPY8
F4HQ23,5,1,4.46610879898071,-3.50062227249146,#FFD700,F4HQ23
F4HQX6,4,1,3.98267340660095,-2.35135698318481,#FF4500,F4HQX6
F4HR11,1,1,2.85081243515015,-2.21893239021301,#006400,F4HR11
F4HTB2,4,1,3.39326882362366,-1.9112503528595,#FF4500,F4HTB2
F4HUN4,1,1,2.34100961685181,-1.63353991508484,#006400,F4HUN4
F4HV37,5,1,5.50321245193481,-4.16049718856812,#FFD700,F4HV37
F4HV65,4,1,3.0028076171875,-1.79577445983887,#FF4500,F4HV65
F4HWW7,4,1,3.96046662330627,-1.73121666908264,#FF4500,F4HWW7
F4HYV4,5,1,4.98387956619263,-4.50088548660278,#FFD700,F4HYV4
F4I177,5,1,5.20548820495605,-3.93549156188965,#FFD700,F4I177
F4I1A6,5,1,5.42773294448853,-3.27904558181763,#FFD700,F4I1A6
F4I2G0,2,1,5.29514694213867,-2.83071994781494,#00008B,F4I2G0
F4I2R3,3,1,2.04593515396118,-3.49820804595947,#B03060,F4I2R3
F4I352,1,1,1.81827044487,-3.19801473617554,#006400,F4I352
F4I389,5,1,4.70043516159058,-3.80585646629333,#FFD700,F4I389
F4I3A5,5,1,4.74760675430298,-3.96260809898376,#FFD700,F4I3A5
F4I3E1,5,1,4.80296182632446,-3.53549003601074,#FFD700,F4I3E1
F4I4C1,3,1,3.30955982208252,-3.25540137290955,#B03060,F4I4C1
F4I5D4,2,1,4.04918527603149,-2.95556402206421,#00008B,F4I5D4
F4I5D5,5,1,5.40224504470825,-3.53950595855713,#FFD700,F4I5D5
F4I8Q8,1,1,2.44569325447083,-1.24495196342468,#006400,F4I8Q8
F4I9U8,3,1,3.4164252281189,-2.97887945175171,#B03060,F4I9U8
F4IAL1,5,1,4.33947515487671,-4.40993070602417,#FFD700,F4IAL1
F4ICD9,1,1,1.88896799087524,-3.01797389984131,#006400,F4ICD9
F4ICV8,3,1,2.60762667655945,-3.03704857826233,#B03060,F4ICV8
F4ICX9,3,1,2.85517382621765,-3.69991087913513,#B03060,F4ICX9
F4IEM5,1,1,2.165611743927,-2.38311338424683,#006400,F4IEM5
F4IGK0,5,1,5.28117704391479,-3.71187257766724,#FFD700,F4IGK0
F4IGZ2,1,1,2.22020888328552,-2.98814797401428,#006400,F4IGZ2
F4II94,4,1,4.22529792785645,-1.95858144760132,#FF4500,F4II94
F4IIL3,4,1,3.10154628753662,-2.1222071647644,#FF4500,F4IIL3
F4IJK6,3,1,2.43668270111084,-3.23678088188171,#B03060,F4IJK6
F4IKM1,3,1,3.82935881614685,-3.17309355735779,#B03060,F4IKM1
F4IP14,5,1,3.99012184143066,-3.95662093162537,#FFD700,F4IP14
F4IRU3,3,1,3.10446071624756,-3.63162612915039,#B03060,F4IRU3
F4ISS7,2,1,4.06344270706177,-3.16692924499512,#00008B,F4ISS7
F4J0K7,2,1,4.30722093582153,-2.73473644256592,#00008B,F4J0K7
F4J0R7,2,1,4.170494556427,-2.86829328536987,#00008B,F4J0R7
F4J2K4,3,1,2.88559031486511,-4.16383647918701,#B03060,F4J2K4
F4J3H8,3,1,3.00855612754822,-3.45551347732544,#B03060,F4J3H8
F4J3L8,1,1,2.17235732078552,-2.68230414390564,#006400,F4J3L8
F4J5Z7,4,1,3.91338467597961,-1.34066772460938,#FF4500,F4J5Z7
F4J6S4,2,1,5.03886795043945,-2.53485250473022,#00008B,F4J6S4
F4J761,4,1,3.14176034927368,-2.57160639762878,#FF4500,F4J761
F4J7G2,4,1,2.86111187934875,-1.29762721061707,#FF4500,F4J7G2
F4J9X3,1,1,2.07591104507446,-2.66301369667053,#006400,F4J9X3
F4JCX9,5,1,5.11284780502319,-3.41315937042236,#FFD700,F4JCX9
F4JDI6,4,1,3.40777349472046,-2.54899382591248,#FF4500,F4JDI6
F4JE23,1,1,2.75406050682068,-2.91812896728516,#006400,F4JE23
F4JF59,1,1,2.45081567764282,-1.83088111877441,#006400,F4JF59
F4JG50,5,1,5.19384145736694,-3.51390409469604,#FFD700,F4JG50
F4JGP4,3,1,3.17025184631348,-3.24286246299744,#B03060,F4JGP4
F4JKA2,3,1,1.89506030082703,-3.56424188613892,#B03060,F4JKA2
F4JKB9,2,1,4.5962085723877,-1.92235720157623,#00008B,F4JKB9
F4JLQ8,1,1,2.4319224357605,-1.38527286052704,#006400,F4JLQ8
F4JMQ0,1,1,2.13755559921265,-3.11753559112549,#006400,F4JMQ0
F4JN67,1,1,2.7092342376709,-1.12683141231537,#006400,F4JN67
F4JP36,3,1,2.62479519844055,-3.54908895492554,#B03060,F4JP36
F4JPP0,3,1,3.22262811660767,-3.47337436676025,#B03060,F4JPP0
F4JPW1,3,1,3.33246946334839,-2.97240900993347,#B03060,F4JPW1
F4JTP5,1,1,2.56343483924866,-1.43825209140778,#006400,F4JTP5
F4JWL7,2,1,4.75587177276611,-2.54512238502502,#00008B,F4JWL7
F4JYI5,2,1,4.53604173660278,-2.90737056732178,#00008B,F4JYI5
F4JZS0,1,1,2.18922472000122,-3.02988767623901,#006400,F4JZS0
F4K0J3,1,1,1.89398074150085,-2.86771035194397,#006400,F4K0J3
F4K1I5,5,1,4.02291250228882,-4.26514291763306,#FFD700,F4K1I5
F4K2L4,5,1,4.65626335144043,-4.11051416397095,#FFD700,F4K2L4
F4K5X6,1,1,2.7573721408844,-1.6915922164917,#006400,F4K5X6
F4K9T9,4,1,4.19188213348389,-2.0722815990448,#FF4500,F4K9T9
F4KBY8,2,1,5.02165174484253,-2.15185260772705,#00008B,F4KBY8
F4KEA4,1,1,2.77731657028198,-2.26862263679504,#006400,F4KEA4
F4KEC6,4,1,3.88951468467712,-1.78124761581421,#FF4500,F4KEC6
F4KFX5,1,1,1.98371005058289,-2.83822965621948,#006400,F4KFX5
F4KFY1,2,1,4.1396541595459,-2.93084383010864,#00008B,F4KFY1
F4KG50,1,1,1.73089611530304,-2.70825147628784,#006400,F4KG50
F4KGY6,3,1,3.40374898910522,-3.42042112350464,#B03060,F4KGY6
F4KI56,3,1,3.28311061859131,-4.48201465606689,#B03060,F4KI56
F4KIL8,5,1,5.4320125579834,-3.94507956504822,#FFD700,F4KIL8
F4KJ46,4,1,3.84976315498352,-2.52106928825378,#FF4500,F4KJ46
O04090,5,1,5.23833894729614,-4.4802098274231,#FFD700,O04090
O04195,1,1,2.23374128341675,-1.87310171127319,#006400,O04195
O04311,3,1,2.58434987068176,-3.8725893497467,#B03060,O04311
