ID,Cluster,#1,#2,#3,#4,#5,#6,#7,#8,#9
A0A1P8AUV9,1,0.0355697980496345,0.212620495006042,0.0339443601413908,0.206102035315861,0.211076831012497,0.18943319221068,0.0380057973724655,0.0361096540617882,0.0371378368296402
Q8GZ13,1,0.0225759695143311,0.236696071349583,0.021399411276193,0.220582269649394,0.227183480187198,0.200160690009625,0.0246110191718143,0.0229860761402381,0.0238050127016245
A0MDM8,1,0.0599842084307874,0.185363580985879,0.0614023942407715,0.17605450040685,0.177435952527917,0.169306012558072,0.0535070416529988,0.059314263831994,0.0576320453647298
A0A1P8ATX8,1,0.0308258917793999,0.216874180492391,0.029996913639132,0.211706213153789,0.212507419840623,0.206595792108438,0.0295021656967384,0.0309848744988072,0.0310065487906822
Q9SS00,1,0.0532161324053909,0.191071943049578,0.0545823280256476,0.185375192826004,0.185923491085496,0.181273179313209,0.0454702965740106,0.0525158293929377,0.0505716073277272
Q9MA15,1,0.0276052592890469,0.229442184218791,0.0258599800116743,0.211355528990213,0.214346179146872,0.202799078902901,0.0308751847664511,0.0282222567463832,0.0294943479276685
Q9FHH8,1,0.0303885682668414,0.227564930229945,0.0280883731752434,0.207980187986488,0.212590455744262,0.194429043370527,0.0348312850847817,0.0312184505492827,0.0329087055926296
A8MQN2,1,0.0196197985409848,0.235955048567935,0.0188339949533917,0.227547109322556,0.234762798003972,0.202602292264715,0.0204739363733801,0.0198769512584321,0.0203280707146331
Q66GI2,1,0.0252565255791771,0.241205495210293,0.0236884502621126,0.213759911251912,0.218857182596683,0.197424846680913,0.0272748021396748,0.02578849288156,0.026744293397674
AT2G04465,1,0.0400839102564392,0.211430547436194,0.0388744388663979,0.200613038333284,0.204945357621826,0.184914903376713,0.0383891551353692,0.0403519631914152,0.0403966857823619
Q9XIL1,1,0.0294309635172013,0.227572886330749,0.0288959236125519,0.212189389046375,0.215521932688742,0.19931265822344,0.0281235041471465,0.0295182089313751,0.0294345335024189
AT2G06995,1,0.0304531794817829,0.226298347922506,0.0303661246783847,0.211683323827917,0.215644147856228,0.196521075044807,0.0285605207905789,0.0304003555859273,0.0300729248118683
Q9SIE6,1,0.0372154457060871,0.21638736703527,0.0376130721400119,0.20173351825883,0.202410003267983,0.196487823827007,0.0346635748499179,0.0370114551243105,0.0364777397905818
O80675,1,0.0297743533755381,0.232283469105775,0.0283662027677202,0.206511385212029,0.208305867733686,0.201070426833389,0.0321740794107044,0.0302597862393402,0.0312544293218184
AT2G09510,1,0.036714986994786,0.218376578246894,0.0364651336563144,0.201279466969254,0.202527021059742,0.194668165334027,0.0363356447236289,0.0367732024520468,0.0368598005633064
O23066,1,0.0316099474537952,0.231167787031271,0.0293195047607624,0.203759333497877,0.206730636130056,0.195307017554038,0.0356468613311143,0.0324202690920048,0.0340386431490813
Q9LNW0,1,0.0299854962469904,0.128078614828525,0.0297992315325639,0.242400794614101,0.241267145798009,0.240447453933717,0.0282792605627606,0.0299775264354408,0.0297644760478924
AT1G05873,1,0.0485949009243767,0.136844090887731,0.049081715636185,0.209136210275251,0.208576237893163,0.208840422888358,0.043510180663003,0.0482599582079663,0.0471562826239657
Q9FLC6,1,0.0426185455156229,0.159505770382589,0.0429373560144125,0.211976129106555,0.211308910503095,0.210566709295261,0.0375225195059643,0.042318326478165,0.0412457331983348
Q38866,1,0.0485949009243767,0.136844090887731,0.049081715636185,0.209136210275251,0.208576237893163,0.208840422888358,0.043510180663003,0.0482599582079663,0.0471562826239657
AT5G03235,1,0.0418722931670957,0.141400396957747,0.0414889586945037,0.218606736101992,0.217816675593414,0.217325159792617,0.0383918828644251,0.0418219724260758,0.0412759244021301
Q3E8I8,1,0.0485949009243767,0.136844090887731,0.049081715636185,0.209136210275251,0.208576237893163,0.208840422888358,0.043510180663003,0.0482599582079663,0.0471562826239657
AT2G06475,1,0.0299125222667913,0.135477554747093,0.0298820565959167,0.2401860101097,0.238918560338204,0.23872116773857,0.0276219637703882,0.0298338822987447,0.0294462821345916
