ID,Cluster,#1,#2,#3,#4,#5,#6,#7,#8,#9
Q9LMM0,1,0.0292037363964628,0.0277028899171616,0.0286403304663582,0.0295770144283958,0.0273258130942435,0.164431307332827,0.0291435822521495,0.350215725531183,0.313759600581219
A0A178WAU2,1,0.0188943010461282,0.0178978416802748,0.0185312066815634,0.0190977896871572,0.0176406817862254,0.187501479026905,0.0188571468400911,0.367245764905813,0.334333788345842
Q5XEP9,1,0.0218382107739262,0.0209088091438928,0.0215361620454022,0.0219139697065798,0.0206390422227793,0.175695418923061,0.0218123282517908,0.366607370142748,0.32904868878982
Q9LNE7,1,0.043033455273415,0.040276899495788,0.0418944175326211,0.044031695083799,0.039672103611225,0.16313273711975,0.0428982685018048,0.302681823999314,0.282378599382283
Q9LNE3,1,0.0387455461220644,0.037350356542151,0.0383168637653934,0.0387593972157188,0.0369323930339697,0.189745616694878,0.0387128384653456,0.29499312367197,0.286443864488509
Q9LQN6,1,0.0202236074865965,0.019317938517481,0.0198866803511334,0.0204446429069997,0.0190876030174989,0.150671038317546,0.0201878252709022,0.3851987862292,0.344981877902642
Q9FRR8,1,0.0354132034905602,0.0335792854256022,0.0347037041606292,0.0359157305893419,0.0331370678355115,0.156898011069499,0.035335224798438,0.33390665425595,0.301111118374468
Q9XFR5,1,0.0326365966579399,0.0310360140494462,0.0320035501221601,0.0331408609170704,0.0306562465223455,0.186208000788299,0.032564639321095,0.32387698630753,0.297877105314114
O80518,1,0.0261177739960027,0.0250133055165477,0.0257185201846801,0.0263328100154038,0.0247261213742079,0.161640594868351,0.0260773704186408,0.355550678854265,0.328822824771901
Q8LC45,1,0.0287286294813417,0.0271287832153559,0.0280745627512602,0.0293069925604182,0.0267687643259961,0.162106266091326,0.0286513346588105,0.350492973839816,0.318741693075675
O04089,1,0.0237705267534345,0.0229318595158657,0.0235101912347464,0.0237846050257817,0.0226802479140482,0.160436622420768,0.0237504495699528,0.365323363290534,0.333812134274869
F4I8W6,1,0.028547423161276,0.0278311065318279,0.0283486239313245,0.0285347044690202,0.0275879203905849,0.25091761403427,0.0285346495916054,0.294041536456784,0.285656421433308
Q9XI72,1,0.0330820286057928,0.031123206956096,0.0322941553692689,0.0337270053211351,0.0306742130027405,0.160091788824523,0.0329910980729739,0.340293301185925,0.305723202661545
Q39103,1,0.0299740154550679,0.0285497271522621,0.0294228575801938,0.0303736382314811,0.0282035266740915,0.19595924608481,0.0299131078799794,0.326553407043009,0.301050473899105
Q93WK6,1,0.0398398528348189,0.0389017249800417,0.0396014203710819,0.0396678244769775,0.0385766565654649,0.214232513130206,0.0398305996956872,0.2794271306197,0.269922277326021
Q8VY80,1,0.0259854119181564,0.024239567306459,0.025237423237832,0.0267385764286134,0.0238723519793473,0.179632146090071,0.0258924271716327,0.348366063196306,0.320036032671582
Q9SQI2,1,0.0196681030658126,0.0189844509828315,0.0194428677078153,0.0197324286099058,0.0187881892433307,0.163905785950073,0.0196482906765411,0.375514918412026,0.344314965351665
A0JQ18,1,0.0337130982587305,0.0321582835776026,0.0331180379251776,0.034167845999522,0.031769458276343,0.174783828075452,0.0336473445244334,0.328167633098108,0.29847447026463
