ID,Cluster,x,y
A0A384L6K0,1,2.14614866153763,-2.47467735811493
Q9LUT4,1,2.15854860040867,-1.75079145873598
Q9LSH2,1,1.76076591027598,-2.0641329949434
Q9LSB0,1,2.67182359836209,-1.2947588210005
F4J9X3,1,2.07591102858826,-2.66301371922381
Q9LT67,1,2.91194469335768,-2.30798267446013
Q9LIK6,1,1.91148809730216,-1.66383999271096
Q9LS86,1,2.81530514730931,-1.9595387028096
Q9LUH3,1,1.8923095658413,-3.1116727242787
Q9LIQ1,1,2.0967148716264,-2.74401993788009
Q9LW26,1,1.60759291097796,-2.99822107530697
AT3G27884,1,2.47815860025929,-2.1647467628241
Q9LIJ0,1,2.63075221433721,-2.5719529287168
AT3G05445,1,2.88188735316368,-2.66071775937904
Q9LHE2,1,2.87441722847606,-2.21405775857549
AT3G29644,1,2.27647665865261,-2.92552613418162
Q7X9H6,1,2.04352715382397,-2.2635023680822
Q3E7K4,1,2.15515170764933,-2.13683235885091
Q6IM86,1,2.21096218764201,-2.04470067005902
Q9STT7,1,2.09146401500489,-1.72926672265797
F4JF59,1,2.4508157863504,-1.83088116001831
A0A384LJ45,1,2.38727441280697,-2.96004343992374
AT3G08215,1,1.99957549674423,-1.46872743135178
Q9SCP5,1,1.82580815955308,-2.99293560582461
Q9LFI1,1,2.1357673198693,-1.98684392059723
AT3G53365,1,1.80294395903064,-2.41512390544886
AT3G08365,1,2.48996113239048,-1.91473300749442
Q9M1I2,1,2.78184251651823,-2.43558692254983
Q9M1G8,1,1.84179504043147,-1.65011382783707
F4JE23,1,2.75406054419871,-2.91812885776951
B9DGX7,1,2.34342973026894,-1.68375118257789
Q9LET0,1,2.26426274413556,-2.15286685490398
Q5Q0C3,1,2.71798414893515,-2.1475845458381
Q94A08,1,2.90917068489405,-2.53146627593469
Q9M1C7,1,1.65543577188538,-2.31438248971555
B3H5C2,1,1.63275105423402,-2.32971245311028
AT3G09815,1,1.78399756517706,-2.22437892715518
Q9LYC3,1,2.42832537130863,-1.27906585732476
Q9ZVF3,1,2.38511808448842,-2.32716453947209
Q9ZNU5,1,2.25764327347964,-2.5958405342026
Q41914,1,2.60259598457763,-2.29804410381213
Q8LG89,1,1.7815860901304,-3.43582026888199
O80622,1,1.61579516113565,-2.10821764267766
Q9SL16,1,2.12491129036726,-1.63489256715921
AT2G05665,1,2.0325729649248,-2.56759790139183
A0A1P8AXQ6,1,2.3007959913082,-2.31369033472611
Q9SI16,1,2.58564541167727,-2.44106973230354
A0A1P8B2G9,1,2.28810604993076,-1.09413762708585
A0A1P8B1T3,1,2.6979272869455,-1.94420502916766
Q501D8,1,2.7194219908862,-1.95992529999022
AT2G07595,1,2.79916532093039,-1.75024852672263
Q8S8N7,1,2.67178929741149,-1.56246682608236
Q8VYN3,1,1.85301869235052,-1.98240298954253
Q9SK02,1,2.69861070050898,-2.12589994523611
Q9SKA6,1,2.65842640660267,-1.09161159194541
O48771,1,2.17896318682814,-3.2195568473224
O49325,1,2.40339260829561,-1.95453975687488
Q1G3S4,1,2.03327624751373,-3.20076323315983
O80770,1,2.00769859451108,-2.64263652024746
O64686,1,1.6178846714842,-2.84425453530477
O64749,1,2.11257528343221,-2.09043851227451
Q9SIH3,1,2.37718149197507,-2.36277572772637
Q8SAA5,1,2.30031245557319,-2.24066833108799
O80959,1,2.5474337441652,-2.53745915989277
O48818,1,2.02747478456357,-1.53162627453551
O22290,1,2.01606132845709,-1.49426641784918
O04195,1,2.23374137006263,-1.87310176125381
F4IGZ2,1,2.22020885922914,-2.98814802562196
Q9SIZ6,1,1.80719967725021,-1.89061015787625
Q9ZW84,1,1.71135395665997,-1.93145582085742
A0MET4,1,2.33639517302058,-2.18443243587294
O82363,1,1.48601544034896,-2.48826838601651
Q8GX82,1,2.65009500787156,-1.47150966822935
Q944A3,1,2.36342042249466,-1.51801367529376
A0A1P8B2A8,1,2.53352413936473,-1.60313678736067
O81320,1,2.45139663088353,-1.62204680432988
Q9SY06,1,2.62166798111773,-2.21082465579079
Q66GM9,1,2.78152018139236,-2.00343883482983
A8MQG6,1,2.61175553749443,-2.41887163877321
Q9M0Z9,1,1.95724779957926,-3.29672673648863
Q9S9T4,1,1.93164437961372,-1.89615889429023
F4JN67,1,2.70923431836377,-1.12683140264359
Q9SUT0,1,1.92298123932519,-1.66282214439003
Q9LDS6,1,2.10707073696754,-1.31285162377662
P50700,1,2.87759752008099,-2.5621345772351
AT4G05945,1,2.89966700286278,-2.17458205635698
Q9SU39,1,2.63067217687366,-2.68401431657874
Q9T0J9,1,2.76718784225612,-2.44819650585735
O23267,1,1.68300591353777,-1.77039485824583
AT4G06210,1,1.89287124188417,-2.22716860896003
AT4G15258,1,2.34899374943653,-2.25600882255243
A0A1P8B7X1,1,2.48291394409704,-2.63321667813143
Q8VYH0,1,2.57311534168228,-2.61733616670677
F4JLQ8,1,2.43192255233337,-1.38527288217526
AT4G06705,1,2.25336139144431,-2.94519335480124
O49722,1,2.60538363326259,-1.71311448963395
F4JMQ0,1,2.13755570779124,-3.11753562610624
A0A178URY2,1,2.43510134725997,-2.5669887448847
Q5S4T6,1,2.42434439451421,-2.05617407532307
A0A1P8B5M9,1,2.27179711057097,-2.75064021553191
Q9STV0,1,2.07439038816474,-2.33072264461406
Q9C5M8,1,2.65473978691364,-2.18159418754795
Q9STJ7,1,2.58146735711106,-2.6681680538196
Q94AH9,1,1.93396971039777,-2.21967496145071
Q9SVZ9,1,2.45728819251898,-2.46819322296806
Q9SU98,1,2.5166697812327,-2.98240040681277
Q9SZ28,1,2.47000511451661,-2.43873155073825
Q9M0I2,1,2.03734139138443,-2.86073408618394
AT4G08045,1,2.64192151254611,-2.8703919810225
Q9M095,1,2.85004036004949,-2.62829981116719
Q1PE31,1,1.64655098454403,-2.87003912702827
B3H7L0,1,1.76217286209517,-2.80683736801102
O81888,1,2.49614102852052,-1.53537856257024
Q9FPH4,1,2.45839986563715,-1.2513740712301
O65694,1,2.37754552545926,-2.71326853474231
Q39070,1,2.92126845165682,-2.69458570527665
O81804,1,1.68685776125107,-2.82627343423799
AT4G09240,1,1.89327907485212,-2.69485137138417
P0CB24,1,1.73046035642397,-2.02813861273072
F4JTP5,1,2.56343495393498,-1.43825214923557
A0A178WIR0,2,4.90186551921386,-2.13449607305013
F4I2G0,2,5.29514679359776,-2.830719923636
P93824,2,4.62581908816288,-3.09550954531335
O23039,2,4.99770938906965,-3.05832350585126
Q9LNE3,2,4.66870309565843,-2.73210959187577
Q9FRR8,2,4.12592411695569,-2.87619979112519
O80518,2,4.86814671492921,-2.67901510173588
AT1G04743,2,4.56382973038934,-1.91418795991465
Q8LC45,2,4.22573526406617,-2.96015193909639
Q9SAA8,2,4.58726591808176,-2.25562355787277
O65368,2,5.48853484175584,-2.83541315849084
Q96514,2,4.13014153496095,-2.98275581825159
Q9XI72,2,4.56350497855422,-2.91730268616829
Q9M9T4,2,4.12634520559053,-2.94898617242177
A0A178W6J0,2,4.56259076805289,-3.17585252065755
A0A1P8AR40,2,4.52694111193873,-3.23201429392363
Q9LMV9,2,5.01053835477345,-2.28639046965323
Q8VY80,2,4.47544632985724,-2.33104910819236
Q6DSU0,2,4.03673092216011,-2.94342032027973
A0A178W564,2,4.77120033130933,-3.24482201819888
Q9FRH3,2,4.88473769614342,-2.60444887236688
Q9FZ91,2,4.80350170056254,-2.143419659555
Q38894,2,3.95809286398271,-3.01129860239585
Q9S9P6,2,4.68770949371053,-1.74477601722308
AT1G06607,2,4.91519351779491,-2.98971505791663
Q93Z38,2,5.1744440927998,-2.2237391806425
Q9LNL0,2,4.44057477234769,-3.17049316158609
Q9LNL1,2,5.21467563624044,-3.09656996957752
Q6R8G2,2,4.32121891728997,-3.24113471557493
Q9C8F3,2,5.46598741109058,-2.97602280786618
Q94LA9,2,4.73897534090071,-2.5541026311961
Q058G8,2,4.56103099894882,-2.91772669106597
Q9C8L7,2,4.8497505634199,-2.11746743148974
Q9SYH0,2,4.45819979572194,-2.68586217414041
A0A178WKG5,2,5.05494860091167,-2.39881980879274
Q9XIF8,2,4.23834656416025,-3.42689247472488
Q9XIE3,2,5.51393012396133,-3.00406175318164
O22721,2,5.31436727312218,-3.23151053319023
Q9SGU9,2,4.36491249305242,-2.96322968866399
Q9SRZ4,2,4.76952702150201,-1.91842502834905
Q94A41,2,4.05745253413701,-3.08166354417025
F4I5D4,2,4.0491850515599,-2.95556399057465
Q9C9I5,2,4.23061845325353,-3.27455289433216
Q9C7T1,2,4.16981701427364,-3.447058239541
Q9SSM7,2,4.61320921575216,-2.69407236564207
Q8W568,2,5.14632782862388,-2.99885272018313
AT1G74205,2,5.24807133557386,-2.69662651182295
AT1G09513,2,4.7942160647448,-2.89424761585121
A0MEG7,2,4.66196069173032,-2.30652568240147
Q9MA15,2,5.4303207112623,-3.22273022421063
Q8RX60,2,4.4401613983148,-2.96723743867786
Q9M012,2,5.72227375242475,-2.95499042773499
Q9LZW0,2,5.22566170427345,-2.71969959292102
A0A1P8BF18,2,5.05874433738209,-2.73602534646245
AT5G03285,2,5.04728846792188,-2.65862878114231
Q9LZ76,2,4.90297562933193,-1.81752533653395
Q9FL48,2,4.74262721813966,-3.02083573061474
Q8L7B4,2,4.24324298597856,-2.68972515897261
Q9LXD8,2,4.73402795609737,-2.16114441513114
Q9LX07,2,4.59340233521992,-3.32036073569867
Q5XV40,2,4.85784191376712,-2.70440913762801
Q9LXF3,2,5.13688751434904,-2.69175963620507
F4JWL7,2,4.75587184928897,-2.54512241358565
AT5G03235,2,4.95513597048791,-2.01885241199852
A0A178UT10,2,4.77071652953745,-2.87892048757841
A0A178U9Q7,2,4.30387421710961,-2.57522174141845
P58049,2,4.28134866244812,-2.31253849146448
Q9ZU07,2,5.19461806783976,-2.94935689850155
AT5G03965,2,5.17630630845181,-2.78388890496172
Q0WQ91,2,4.53454665320828,-2.35671100594687
Q9FGC5,2,4.36053513547492,-2.28258440290881
Q9FID8,2,4.394795744403,-2.93914570369863
F4KFY1,2,4.13965433089967,-2.93084386947117
Q3E8J4,2,4.52348674287803,-3.35571195082177
F4JYI5,2,4.53604175688804,-2.90737056414686
Q9FJV8,2,5.46740495633729,-3.01437885398431
A0A1P8BDN2,2,4.63303992378769,-2.01207191205809
Q9FJ55,2,4.02747213590172,-2.79295247328286
Q6DBD7,2,4.19048049369028,-2.76679671210786
Q9FGL2,2,4.78726966723059,-3.34037516574135
Q9FGK4,2,4.06549666981219,-2.65035940292079
Q9FGV4,2,4.47620966500082,-2.19749046166487
Q9LV60,2,4.2127263841216,-2.53844147952745
Q9FGR9,2,5.39260634401507,-3.17982148066993
Q93W88,2,4.72167886572997,-3.34408473616043
F4KBY8,2,5.02165170627495,-2.15185265014923
Q9FHN4,2,4.53477340386456,-1.89120280546261
Q9FLN8,2,4.05933049457181,-3.02498242828663
Q9FKL8,2,4.00686792579013,-2.85964351422199
Q1PDH6,2,4.73282076965066,-2.80197890578128
Q9LVG8,2,4.92212684876192,-2.97122184728951
Q9FLK4,2,5.00488556020661,-2.41059419688578
Q9FMV7,2,3.96197070254206,-3.25831266180121
Q9FMI7,2,4.98515429614052,-2.95912496781162
A8MQN2,2,5.22863142335154,-3.1983132299149
Q9FMG6,2,4.44453442140826,-3.04902337107183
Q9LV88,2,5.0283505477426,-2.65969938330711
Q37001,2,4.66658878874059,-3.03670306495701
Q2V2U0,2,4.61003788385072,-2.46705999838956
A0A178UBT1,2,4.1946727458471,-2.67863589652986
Q93WU7,2,4.69757839413144,-3.11306896044827
Q9S763,2,4.35334407143959,-2.88469588559579
B3H7G1,2,4.22685591150783,-2.63340873400658
Q3EB86,2,5.45047488534332,-2.67999650058439
Q9LHA8,2,4.05223796266311,-2.72244571316849
Q66GI2,2,5.52156235224593,-3.16808752708183
Q9LW09,2,4.78405253614171,-2.84213105581037
Q9LVZ6,2,4.73611363194677,-2.42271059947454
Q41951,2,4.70345574608828,-1.6089738245715
Q9LIB6,2,4.04016569081702,-3.30269968442192
Q9LVH4,2,4.67585906516398,-2.61113632823731
Q84WJ6,2,4.27111845003087,-2.94077316569482
Q9LUI1,2,4.1873749439088,-2.70143389684028
Q9LI89,2,4.63858117484349,-2.0852518754643
P92983,2,3.91909429356301,-2.68326354533597
Q9M1U8,2,4.20018059400506,-2.6347440457661
F4J6S4,2,5.03886788368111,-2.53485259839277
A0A1I9LPN5,2,4.65215138540733,-3.20510192082018
Q9M667,2,3.91996509184923,-3.16606214841385
Q9SNB5,2,4.92605238744705,-2.18756598183343
Q9SMN0,2,4.21996069508694,-2.77843019896988
Q9SCK2,2,5.12235438206533,-2.60787007983671
F4J0K7,2,4.30722108687439,-2.73473653531049
AT3G08245,2,5.10263923899654,-2.90612313824566
Q8S340,2,4.76437856317949,-2.06606476935886
A0A1I9LSN5,2,5.0250041736197,-3.08557561126238
Q9LYM2,2,4.57293779045006,-2.44685335439822
F4J0R7,2,4.17049455655187,-2.86829337003762
Q9M1K1,2,4.91262397464242,-2.00390623096947
Q9LXR6,2,4.35422709401957,-3.27826047120618
Q9LX44,2,3.9032616197869,-2.98778925411647
Q9M206,2,4.43193396014721,-2.36929522115165
AT3G09575,2,4.08791582831748,-2.69895219492565
Q9ZVP8,2,4.4853670889206,-2.52353216443391
Q7XHI9,2,5.06370881859729,-3.13789868462132
Q9SIW3,2,4.85396170832172,-3.04602266948338
O82191,2,4.18633104327402,-3.22997069045293
Q9SJU5,2,4.66312329213883,-2.03116761381846
P43295,2,4.04843667389595,-3.29236540580015
Q9SJ21,2,4.72635770456713,-3.34008684069099
Q8LF43,2,3.9306711196902,-3.15939837841667
Q9SIE6,2,4.74875204806195,-2.53933044451403
O22194,2,4.10954095650393,-3.20970787433024
O22189,2,4.18174323476042,-3.42473612431241
O22184,2,4.51497121534903,-2.98835342250138
A0A178VPT1,2,5.33835068514468,-2.80076351832926
Q9XIP3,2,4.29711016840195,-2.80321965539892
Q9ZUW8,2,4.46711159390091,-2.83857864929543
Q4PSS8,2,5.22068577481395,-2.59924702367329
Q9SIQ2,2,4.68142683404485,-2.41896341565783
Q9SKY8,2,5.05273821121998,-2.94130096626982
F4ISS7,2,4.06344288987883,-3.16692924828179
Q9SKY2,2,4.87426302502798,-3.05572393145525
O48843,2,4.54583077669813,-3.04978962811237
A0A178VY03,2,4.50519079446929,-2.68021971211758
Q8S8K6,2,4.65421439892485,-3.2897610870249
P30302,2,3.94915967456901,-3.15651235699072
Q0WT19,2,4.38174008060285,-2.55546802193015
O80943,2,4.08017022606696,-3.42686287152323
Q84JS8,2,4.64210985671466,-1.93254961116091
O80625,2,4.49441075879339,-2.36120609546081
Q6DSR8,2,4.54629639015024,-2.90839773157918
Q8LFR2,2,4.3153320747996,-2.57306615178629
O80675,2,4.2772505308283,-3.36116028570516
Q1G3R7,2,4.70477915829667,-2.03688978826144
AT2G09335,2,5.56187239818007,-2.77169897973484
A0A178VUF2,2,4.54386010731503,-2.32818613645239
Q8RXT7,2,4.28885416290065,-2.31561046598722
A0A178VXH5,2,4.87683674651521,-2.34736756919367
O64864,2,5.11268134835183,-2.87093559928114
O22893,2,4.28655330149453,-3.33883627791666
O23066,2,4.49763714263966,-2.09240640878245
O81301,2,4.16577959311679,-3.27503973215556
Q9SY08,2,3.92673154782154,-2.90780714157405
Q9SY38,2,4.24718307006496,-3.02440857837901
AT4G05065,2,4.91898336245225,-3.14819923821807
Q9ZSA8,2,5.11916927265843,-2.13941213791422
Q9STH8,2,4.36677195028832,-2.42189166342964
Q0WQ07,2,4.93268471747034,-3.19401912865861
A0A1P8B4K5,2,4.78698231946467,-2.40333318673717
O23425,2,5.22436330134753,-2.43357395619682
Q1PE74,2,5.13588946937056,-2.31342209436395
Q8GWL1,2,5.15587034473889,-2.86822400178635
F4JKB9,2,4.5962083911351,-1.922357144835
Q8GYA4,2,5.34546697032369,-2.89982507819811
Q8LAA6,2,4.78136630427919,-1.90501816538802
Q9SUS1,2,4.41707869242848,-2.48445859560824
O81831,2,4.99028569682352,-3.2845905777233
A0A178V4D3,2,3.83250421724598,-2.85738108396345
B9DG63,2,4.52225834195078,-3.25499695128639
O49445,2,4.09872550053438,-3.26368346345666
Q9M0D8,2,4.63189647605178,-2.27915500353239
A0A178V5T8,2,4.01941980657693,-3.23280964468297
Q94AK9,2,4.33562658666625,-2.78733918469108
O81878,2,4.35177040702087,-2.85810383384845
Q9T072,2,4.92085327290243,-3.23230452930459
Q9T073,2,4.06073942363976,-3.35450011122486
Q9SMQ4,2,4.3454760922013,-2.15220189417896
P56765,2,4.1233752645543,-2.65102981529169
P56788,2,4.14980235148444,-3.1999447498343
O81914,3,2.73209786340909,-3.33537532082136
Q9FZ21,3,3.47104460173519,-4.27258703492264
Q1PFZ3,3,3.6201075623023,-3.75152396730057
Q9SRZ0,3,2.31612114650541,-3.51165100516073
A0A178WAU2,3,3.50327788017352,-3.83369569251372
Q43383,3,4.01147308836834,-3.73775455159937
AT1G04425,3,2.59275962912141,-3.45057196497447
AT1G04273,3,3.23686971634497,-4.09948003554479
Q6AWV1,3,2.57984834952711,-3.74317330026877
Q9LNE7,3,3.93467412186154,-3.79099222793572
Q9LND1,3,3.20120292087992,-4.39165315421712
Q9SHJ3,3,3.50250698842654,-3.00712426948082
Q9LNW3,3,3.08272626929172,-3.59089537340745
Q9LQQ9,3,2.60197156979701,-3.64768411415817
Q3EDG6,3,2.75231476416747,-4.49508844597264
Q9SGD1,3,2.75187297784296,-3.09034520595507
F4I2R3,3,2.04593504103928,-3.49820815498402
Q9FUS8,3,3.66796897978201,-4.21097918432194
F4I4C1,3,3.30955987499687,-3.2554013610821
Q8VZQ5,3,3.21573949269407,-3.92918135777058
A0A1P8AV93,3,2.90646118229705,-4.07735974857613
Q9SXA6,3,3.75625549254956,-3.24351477166812
O65378,3,2.62186420472388,-3.13235130019081
O65788,3,3.81512699625039,-4.33739530250786
Q9XI60,3,2.92400345645129,-3.81648850280685
Q9SA32,3,3.24057593247449,-2.97034368442945
Q9SA51,3,2.52560065055863,-3.87308695785639
Q8W4D6,3,3.89184314427892,-3.77150651921629
Q39224,3,2.86763032714947,-3.77916767024591
Q9SHH6,3,3.44489426519074,-3.0741982251095
Q9FZ80,3,2.79068670599832,-4.18773512804572
Q9LN65,3,3.50203290779874,-3.02342360927151
Q93WK6,3,3.53895383099398,-4.51136261838914
A2RVM1,3,3.45506540217231,-3.01057948537954
Q9FYL1,3,3.91569960374834,-4.28444767123996
Q9C668,3,2.30280404718893,-3.97615706729766
Q9FZD0,3,2.97312458865605,-3.64031691227093
Q9C8R6,3,3.48196900711509,-4.12673018727935
Q9SA18,3,3.19467718277668,-3.51419241177167
Q9LQM1,3,3.07469053407753,-3.21844407400474
Q9MAP5,3,2.85231701272657,-4.160890215467
F4HPH2,3,2.96964562784692,-3.09519126688436
Q56XQ6,3,3.10648061853087,-2.97878720014094
A0A178W4Z1,3,3.29282092042934,-3.75633516132773
F4HPM2,3,3.677021546463,-3.52821475551063
Q94C40,3,3.74889722137941,-3.63689842428036
Q9XIB2,3,3.71883341876149,-3.83384357016967
Q9XIB6,3,3.53702491027331,-4.54142046903428
Q9C701,3,3.26052902521114,-3.38030922979145
Q2QAV0,3,3.17774925948674,-3.35093823475842
F4ICV8,3,2.60762661518857,-3.03704847810204
F4ICX9,3,2.85517378072643,-3.69991092002982
AT1G07823,3,3.56732191334088,-3.12811381954215
A0A178W501,3,3.59195709914237,-4.48567636404359
A0A1P8AWH1,3,3.56800949046604,-4.09143827535498
AT1G08217,3,3.58371434503186,-3.81945430680853
Q9XIF4,3,2.98752034194222,-3.36054564132077
Q4PSY2,3,3.40990316523765,-3.00270888573553
Q9SY91,3,3.33286868592857,-4.29869936794124
Q9SEV0,3,2.6475862905596,-3.22005133095246
Q9SXE6,3,3.87547575913072,-3.59898526312452
A0A1P8ATX8,3,3.77323104293613,-4.03788047083706
Q9C7V5,3,2.59108208192783,-3.35764930331527
Q9C7W2,3,2.97232210326115,-2.95656663539461
Q9ZPJ8,3,3.31603461831579,-4.56877464121051
F4I9U8,3,3.41642523587278,-2.97887936533099
Q0WVW6,3,3.597578881621,-3.54273091451823
Q9FZI2,3,2.994078367596,-3.23246101211941
Q9ZW95,3,2.81042333929578,-3.64627472611754
Q67ZE4,3,3.65854319939612,-3.10265497684127
A0A178WJH4,3,3.16632427859766,-3.69263668923186
A0A178WEM2,3,3.08354459446597,-3.77851647566862
Q8RX77,3,2.85228745178939,-3.1552291655928
Q9S764,3,3.21962047042039,-3.07230027855209
