ID,Cluster,x,y
AT1G04223,1,1.31115654338792,7.0245699653938
P93824,1,0.834758887065945,6.69945810835048
Q9LNW0,1,0.740075129732854,7.61077370800792
Q8LC45,1,1.3562747369013,7.30738826721677
O04090,1,0.781476528108908,7.4790752674975
F4I8W6,1,0.822593366992681,6.58252423035714
F4IAL1,1,1.61828596772283,6.78888150467359
Q8LCI3,1,1.79434839338629,6.82323659309377
AT1G13448,1,0.901709063310893,6.98541474399527
F4I177,1,0.79626814463385,7.80155642465811
Q9FZ62,1,1.32549897603482,8.1776391202213
Q8GZ13,1,0.879642920307479,6.92192127053864
Q9LMV9,1,1.4774035619123,6.87694462554224
Q9LPU8,1,1.65856506500175,8.06272391956915
Q9LMP5,1,1.39026064533041,6.46617587699502
A0JQ18,1,1.25205055668635,6.50094995487032
Q9FYL1,1,0.810772677815225,6.567388927219
Q9S7P4,1,1.60105789282995,6.85811366532632
Q9FZ91,1,0.909984242282767,6.82235818318371
Q9FZ93,1,1.10130770252964,6.48804450743723
Q9S9P6,1,1.91050729319666,6.34738216163363
Q9C615,1,1.85107659065769,7.06126556828018
Q9C7I3,1,1.22472407339364,7.3927588508106
F4I389,1,1.25492042247522,7.48838251868645
F4HV37,1,1.72843152790672,7.98565751887851
A0A178WPD2,1,1.41354400686544,7.52196217315591
Q9XIB6,1,0.865838716281174,7.12010400124001
Q9LPM2,1,2.00991033139625,6.53915284838247
Q9LPG4,1,1.17682614105812,6.92750535595172
P13853,1,1.5247442352273,7.81240569286371
Q9C8M4,1,1.95714135106221,7.36602244452159
Q9SYF3,1,1.95821532864287,7.55590897607731
Q8RY71,1,1.25878193319624,7.76903080594532
A8MRV9,1,2.04321820542963,6.2564498763978
F4HYV4,1,0.917019003417606,7.98898418435781
F4HYV5,1,1.79798755536895,6.44299135808437
F4I1Y9,1,1.42859137727058,8.10479757393734
Q9SH42,1,1.44959066566221,6.95553438802405
Q4PSX8,1,1.55271284675593,6.47921530548382
AT1G08667,1,1.48800896291817,7.40603576421431
Q9SGU9,1,0.820160138363099,7.1928299012305
A0A1P8APL7,1,1.6746599907754,7.64989730987956
Q9SS00,1,1.60350467699536,7.80463467873351
Q9SRZ2,1,1.43864022843661,7.43071296844622
AT1G08847,1,1.6206495437369,8.02045444391919
F4HQ23,1,1.10782220025012,6.64518183277827
AT1G09053,1,2.01814291522958,7.51295912220117
AT1G09287,1,1.27095711393607,6.92950186893992
Q9CAT6,1,0.814206950452002,6.88896063554486
AT1G09423,1,1.05547480178304,7.64123833732531
AT1G09513,1,1.10384278069076,7.73936657841514
Q5BPU6,1,1.00514078023321,7.64518154014851
