ID,Cluster,x,y
Q9M1U1,1,-7.73381209216303,-2.96393570699643
AT3G07105,1,-7.99071841688043,-3.19876010247012
A0A1I9LTT1,1,-7.97631416457602,-3.07407449866934
Q9SN97,1,-7.0663369807742,-3.48805112658988
Q6NMA7,1,-7.13740805737007,-3.24182525416533
AT3G07725,1,-7.648359541406,-2.71077602999314
Q9STT7,1,-7.21366606950408,-2.96365640401163
Q9STT6,1,-7.34023788960644,-3.6903965989796
Q8LPK0,1,-7.34801733937069,-2.76674415490268
AT3G07835,1,-7.39329509886153,-2.70966229904454
A0A1I9LRZ7,1,-7.42182159105431,-2.85046578149384
F4JF59,1,-6.91314324263497,-2.57801264722488
Q9SN17,1,-6.59489066064743,-3.48733891975756
Q9SN06,1,-7.04800601850392,-3.86369583099439
A0A384LJ45,1,-7.05669583850699,-2.21010364658073
Q9SV12,1,-7.2593535842086,-2.27462033876061
Q9M1I2,1,-7.29076762711035,-3.7296613612464
F4JE23,1,-7.04717979272793,-3.81455172678383
Q9SV37,1,-6.73244782885691,-2.61879984205462
Q94AL3,1,-6.64071206496051,-3.42839570495224
F4J3H8,1,-6.62102343747141,-2.64803443488174
Q9M2P2,1,-7.40336476804277,-2.55356980372581
Q9LZZ4,1,-6.50661423633993,-2.89263668046156
Q9M272,1,-7.5326601974206,-3.36401869405254
Q9LYC8,1,-7.02630958306586,-2.77410595093351
Q9LYC5,1,-6.92154441339915,-2.42953877555992
A0A1I9LLE1,1,-7.12422254974137,-2.47743495996964
Q9M1V5,1,-6.6653298747863,-3.32241445248822
O64511,1,-6.91189733163399,-2.58000269823216
Q6ID76,1,-6.64970761703581,-2.8427826339301
A0A178VS52,1,-6.79954432326223,-3.43229218942573
AT2G07042,1,-6.94712992269412,-3.59389932043533
F4ISD8,1,-7.17728248757879,-2.60314152222325
Q1PF73,1,-7.82597057901912,-2.9306780990187
A0A1P8B096,1,-6.61961170675966,-3.68064393861177
O64483,1,-7.80093784576278,-3.51965625458799
O82199,1,-7.30771977050208,-2.5867275525966
Q1PF03,1,-7.00110154864853,-2.21490688805999
Q8RUI1,1,-6.58104315629171,-2.89132012899829
O81025,1,-6.54804556743904,-2.45242604917074
Q9ZNV5,1,-7.11327496420285,-2.33222575459594
Q9ZUW5,1,-7.71597868404452,-3.12662161812525
F4IHR4,1,-7.61669631634213,-3.60372218136512
Q9SKM8,1,-6.67544742314608,-3.4268139593472
Q8L7D0,1,-7.16519940965159,-2.98703501249159
Q8VYA1,1,-8.03158987078394,-2.99409422900573
Q84WZ0,1,-7.00914735745366,-2.3610314915979
P93017,1,-7.68936337554245,-3.33604107811928
O64757,1,-7.58409103734955,-2.76542373886317
Q9SJM6,1,-6.59043423345054,-2.3287191763168
Q9ZUT8,1,-7.26222839964051,-3.25517947771857
P0CI03,1,-7.40225915479185,-3.2816127416056
Q1PEV9,1,-6.93906740648208,-3.52359213050047
O22230,1,-7.84641699869517,-2.84022578904414
Q700W2,1,-7.00489297137205,-3.14973139592811
A0A178VZV0,1,-6.90173919228145,-2.27881333911189
O64882,1,-7.65646320171764,-3.05660875881584
Q9ZNR0,1,-7.13821621704641,-2.47763795329337
AT2G09745,1,-7.07005907579916,-3.77507185156033
P92973,1,-7.53353255094087,-2.53658354190554
Q9ZU80,1,-7.09161775847243,-2.2441657416381
O04608,1,-7.23498283879277,-2.72865920964542
F4JP36,1,-7.20194824213386,-2.33462515677224
F4JS75,1,-7.83002618817052,-3.1787637959182
Q9T0J9,1,-7.21038079807652,-3.45179473358668
F4JT04,1,-7.98955053098435,-3.04298802334935
Q9FPH0,1,-7.16817753028804,-2.83856115772286
Q8GZ52,1,-7.03041407957534,-2.43599825442507
Q7PC81,1,-6.62399471456966,-3.21657564383404
A8MQA4,1,-6.66659031643066,-2.88254578373018
O23448,1,-7.00671436527615,-2.19888961371219
O23449,1,-6.67201996736748,-2.43613220012186
Q8VWJ2,1,-6.94980397971594,-2.7366141898709
O49519,1,-6.66368837666575,-2.6285474435031
Q38856,1,-6.96793425915776,-2.51153082356926
F4JJH5,1,-7.28676045634472,-3.20577431629769
O65405,1,-7.49427027252286,-3.28027943700335
Q9SUW0,1,-7.27829223400686,-2.63773628282369
O49644,1,-7.56385853096389,-2.55308190050714
O82743,1,-7.92301744003466,-3.40317165672419
Q9SUS1,1,-7.05194652491822,-2.29195580196177
Q9STX1,1,-7.22696371318952,-2.22439647870124
Q8H1R2,1,-6.52297501835214,-3.29069230550318
A0A1P8B881,1,-6.91632895549163,-2.24465787287326
Q6R8G6,1,-6.88957234410102,-2.3203916231148
Q9STJ9,1,-6.61973344749038,-2.69124009030849
P92965,1,-7.26727106558953,-3.57853571621008
Q9M095,1,-7.61781734280825,-3.65574488201046
Q9SUU4,1,-6.97560044253712,-3.39555697701169
Q9FPH4,1,-6.73203380385542,-3.29387651285052
F4JLI5,1,-6.60627039923259,-2.96437429826955
Q9SW40,1,-7.2510891673646,-3.10974009420817
O49606,1,-7.60731685873858,-2.61416620827167
Q8LBB7,1,-7.0756851283367,-2.60334535178319
A0A178V5W7,1,-7.57259242958802,-2.95484964735398
Q84JK2,1,-7.47927293060089,-3.2082091522473
F4JPP0,1,-7.77347487827462,-3.63650008395905
Q38914,1,-7.00932246563209,-2.54663618859392
Q8GY17,1,-6.84709948682702,-2.59052725440508
P92535,1,-7.64523887207648,-2.96293772965813
P92565,1,-8.08917877088997,-3.05701756915893
Q6R0H1,2,-6.4118161668129,-0.817525301857156
F4HQJ2,2,-7.16922376387426,-1.50816772098728
Q9LNJ0,2,-6.5273037762238,-2.13699530232142
Q0WMJ8,2,-7.07408156144705,-1.10956007632153
A0A1P8ASB1,2,-5.93247756556269,-1.87890313565838
Q8L730,2,-5.76212661451919,-2.00841975666726
Q9SYK9,2,-5.75285936902178,-1.4320499747864
Q9LNE6,2,-5.6043486522587,-1.48722962044546
Q9FPD5,2,-6.14320246408528,-1.83806571190607
AT1G04513,2,-6.13900094306088,-1.02105916043863
Q9LMJ1,2,-6.75616809158684,-2.00705870411
Q9SGD2,2,-5.69702533572369,-0.88690151072711
O04514,2,-6.83872234255638,-2.10419897920866
Q9SY65,2,-6.09412853596455,-1.15201016635993
O04084,2,-6.21597608804955,-1.6064772447372
Q05085,2,-5.64310216224384,-0.786358174217462
AT1G04927,2,-7.33322254503114,-1.21119827105598
Q9M9R6,2,-6.61624353312353,-1.39283036756798
AT1G15002,2,-6.0432936404133,-1.02922956239764
Q9XI60,2,-6.74410604002065,-1.36655803973617
Q9SA51,2,-6.8596459025435,-1.32998649721561
Q9SHH6,2,-5.36030877951948,-1.02090918496042
F4I902,2,-7.41461599932207,-1.25180440010315
Q9FZ66,2,-6.38032829327839,-2.24901692677539
F4IAQ4,2,-6.16442002931404,-1.95397352232937
A0MDN4,2,-6.53616070001608,-1.90606187787658
P61430,2,-6.6329818506337,-1.4227262240368
Q8L743,2,-5.74752486235485,-1.71108212080506
A0MDN2,2,-6.17204919916074,-1.25389940911827
Q67YG7,2,-6.14044003512465,-2.06748480078854
Q9C669,2,-6.7948146475748,-1.63442293813924
Q9FZC8,2,-7.03473793930666,-0.771184048605886
O04551,2,-6.55782212427824,-1.97376778918987
A0A178WN36,2,-6.86345826678846,-2.00588876661416
F4I337,2,-6.62395148938608,-1.47672716643901
Q9C8R4,2,-5.8327766906263,-1.34845090379764
AT1G06573,2,-7.40189102132743,-0.904110015106569
Q4PT10,2,-7.19974875859252,-1.83120437287314
Q9LQ31,2,-6.71297111004546,-1.37996109950561
Q9LQ36,2,-7.19866616597355,-1.62595627863632
Q9SKW5,2,-6.84657075875465,-1.7264579064258
A0A178WPB0,2,-6.63363284058224,-0.808741240998609
Q5EAF2,2,-6.40218331733032,-2.25764938149647
Q9SX93,2,-7.03468239002889,-1.00737801266466
Q8GX22,2,-6.78178019252983,-1.83213904013552
F4I1N8,2,-6.56904486649204,-1.27046970146252
Q9XIB6,2,-6.34567446915122,-2.08300089137916
A0A1P8AUP3,2,-6.97631071705218,-1.57070922852702
Q9C6C8,2,-7.02294355547803,-1.65207803368431
F4I7X9,2,-7.10938796257768,-0.860229544544141
Q9SYD6,2,-5.88683431302808,-1.78588547212739
F4IB95,2,-6.07977043457307,-1.68572881121808
A0A1P8AP20,2,-7.24540619897996,-1.29860814793448
Q9SSQ8,2,-6.23517699012589,-1.48893381248533
Q42588,2,-5.95630459008752,-1.31976270905622
Q9FXB2,2,-7.12913077644613,-1.3685305819561
O22721,2,-6.07952515559406,-1.74392927826198
AT1G08507,2,-6.50396398806405,-1.68838292760734
A0A1P8AR38,2,-6.22407436902869,-1.79323391791679
Q9FYG4,2,-7.16212444250111,-1.56142149754423
Q84WF7,2,-6.03355204493242,-1.25842570824531
Q1G3X3,2,-6.0913510144136,-1.41738834385925
Q9CA37,2,-6.23127358827257,-0.853740627260397
Q9SX33,2,-6.36702503745085,-1.11849166640023
Q9C9I8,2,-7.15473098574712,-1.78803738659804
Q9CAU3,2,-6.81121243397372,-2.19675322844338
Q94AM5,2,-5.66815870281958,-1.83684025148838
Q9S7H8,2,-6.24753004599586,-2.07273332102133
AT1G09533,2,-7.31298506071782,-1.5515431369768
Q9LQZ5,2,-5.75505747725264,-0.956551115064536
Q8GYB8,2,-6.15600629405882,-2.05179343384827
Q9SGZ8,2,-6.42162400018597,-0.917683873417461
Q9M9E9,2,-7.04517989706591,-1.75952716064775
F4IBV1,2,-7.08724464579795,-1.06324154942819
A0JPZ8,2,-7.12659216393067,-1.85543415595972
Q9C972,2,-5.64299941912671,-1.45234158598273
Q9SDW0,2,-5.83984043165588,-0.86032149613048
Q9LZX2,2,-6.02404079785973,-1.77777395160317
Q9LYV8,2,-6.67381866617425,-1.49685772591164
Q9LZ24,2,-7.4073649568724,-0.968573918641459
Q8GZ53,2,-5.87640379174851,-1.29871214947714
B3H7H0,2,-7.19760193079192,-1.53445116434762
Q9FIB2,2,-6.82958975179959,-1.87714474058172
Q9FYA2,2,-6.03234709033359,-1.35153918705888
P13114,2,-6.42644239902875,-0.627293801625465
Q9LXG2,2,-6.51975083987533,-0.916194173082373
Q8GY25,2,-5.93259732558327,-1.6914427753666
Q9FKP2,2,-6.93203127277288,-1.23582976324961
Q43314,2,-5.94744783103464,-1.77771309912734
Q6J9Q2,2,-5.98067932457305,-1.51117914639352
Q84VZ5,2,-6.33107213744258,-1.44400644865333
Q8VYZ3,2,-5.71856073352314,-1.90944493783929
Q8LBH4,2,-6.4647133021156,-1.26371725612352
Q93ZH9,2,-6.02293998733533,-1.37266546167951
A0A384L1G6,2,-5.79619716248134,-1.65534373746907
Q39152,2,-6.65539923753952,-1.21619706017671
Q9FG67,2,-6.51893634313428,-0.949505956221468
A0A1P8BD57,2,-6.60862594719136,-1.88718355508177
Q8W1D5,2,-5.90776454310677,-1.27378345595892
Q501E6,2,-7.17893777331679,-0.837902467884085
Q94AZ2,2,-6.85111890381956,-1.20271995822338
Q8GWS3,2,-7.11880015750364,-1.77288258366615
Q0WRB2,2,-5.6559252614481,-1.70133850443506
B9DGI8,2,-7.09777717739632,-2.00473112431659
Q3E8R5,2,-7.0768703747004,-1.25733549502882
Q9FKH6,2,-6.2660170426951,-1.52483222675598
Q9LTG5,2,-6.84201375948751,-0.778384777304458
F4K5X6,2,-7.30697625691583,-1.23766854014075
Q940Z5,2,-5.82085476807246,-1.28805999351261
Q93ZL5,2,-6.85730342960849,-1.6386140457282
Q9FM39,2,-6.34285106347976,-1.60466625831991
A0MFL2,2,-6.83825586218604,-1.17066102662603
Q9FLM1,2,-7.10720528251655,-0.843395164292624
Q9FFS3,2,-6.21748447584183,-0.693975676640768
Q96242,2,-5.61294510357305,-1.15246539125213
F4KD45,2,-6.78356498485363,-2.03954011720908
Q9FDX6,2,-5.93941447413774,-1.07873160944602
Q9FGY3,2,-7.16717476674336,-1.87747804206848
Q9LTA8,2,-6.01111578736498,-1.64320081293266
Q9FGQ2,2,-6.51051030218243,-2.07620857256267
Q9FI55,2,-5.92969500204404,-2.00684815191348
Q9FLY0,2,-5.68209474020142,-1.2812946366183
Q570N6,2,-6.00014143601408,-0.782283971204891
Q9FL70,2,-6.12355246936433,-2.13232600800649
F4K1T9,2,-7.018310506096,-1.16012076087301
Q9FLN8,2,-5.84198259684076,-1.32101767732302
Q9FJS9,2,-7.3665546487042,-1.2547562938107
Q1PDI1,2,-6.38330416154341,-1.87546405957655
Q1PDH6,2,-5.93995421480781,-0.830422939562056
Q9FLJ2,2,-6.07154804702131,-1.92808217076135
Q9FIS1,2,-6.50960312275704,-1.4005510511594
Q9FMK7,2,-6.89496241888538,-1.25897990645041
Q9FFQ7,2,-6.86280354088301,-1.0675367955487
B2GVM7,2,-7.38851492940024,-1.19822192671979
Q9FGF8,2,-6.64483963993914,-1.66652997891938
Q9LVR6,2,-6.89552080113066,-1.05919615248682
Q2V2U0,2,-5.98503989289518,-1.22995853197959
Q9LVQ9,2,-6.07228437456932,-1.6845504137298
A0A178UG74,2,-6.29988703119459,-1.65388377137738
Q84JF0,2,-6.6331685780902,-1.96218736176606
AT3G01005,2,-6.96784278713267,-1.82294303666553
Q9S7I4,2,-6.78841978373077,-1.98917920436894
Q96305,2,-5.51157425029003,-1.36661587536329
Q96502,2,-6.74725801219482,-0.899886397129664
Q1PET6,2,-6.54093868343082,-1.58087757353392
AT3G01205,2,-6.57670203858197,-1.59308103916114
B3H7G1,2,-5.54831925910663,-1.26909069511622
Q3EB87,2,-6.62034655708216,-1.64577653717367
Q9SF09,2,-6.22101420475341,-1.29613417011338
A0A1I9LQT8,2,-7.5093123001307,-0.991134690430911
Q9LJE4,2,-5.48477468067507,-1.37066205697066
Q9LUM1,2,-7.32715024766692,-1.55346445413693
A0A384LES5,2,-6.71196564093937,-0.908653553427197
Q9LH79,2,-6.88082630623591,-2.06292092435429
Q9LJR3,2,-6.36022607040484,-1.26520250478032
O04319,2,-6.99510687961494,-0.946355984573663
Q9LSM9,2,-6.14085126588973,-1.33002655777391
Q9LJ64,2,-6.61361273050013,-1.56881819093374
A0A384LCB2,2,-6.69513214370647,-2.09554304079595
Q8RWR1,2,-7.41663827337277,-0.962648944579846
Q9LVF4,2,-6.94431071466554,-1.48595511713157
Q94K36,2,-5.57177805450811,-1.2849085449786
Q9LV52,2,-6.54177813381508,-1.50363468853177
Q67Z56,2,-6.43229984355095,-1.10889096748137
Q9LIN0,2,-5.60875511564711,-1.34803384899357
Q9LW35,2,-6.57432302747221,-0.958486457676804
Q9LII9,2,-7.39880285736207,-1.0160672907949
Q9LSI7,2,-6.96804554898459,-1.55196436694576
Q8L8Q7,2,-6.00151739453303,-1.94719253769751
Q9M171,2,-6.9537708267567,-1.9485949795918
Q9M170,2,-7.18563880650967,-1.62094292356686
Q9STY7,2,-6.48286759195067,-1.80599142116724
Q9C5L3,2,-6.41067277039845,-1.89112878138512
Q9SN84,2,-5.75409124833743,-0.8797686150502
Q8L5Z2,2,-6.91237658755679,-1.77463979699054
Q9STL5,2,-6.96046680689568,-1.62422861410878
Q9SMM9,2,-6.29373726736947,-1.48443398339273
Q9M305,2,-6.87006638086461,-1.98982541915015
A0A384KU05,2,-5.87037996727475,-1.50825604022867
Q39088,2,-6.03965145513022,-1.35208077216423
A0A1I9LS54,2,-6.78081240478485,-1.71968755027473
F4J3C0,2,-6.40559887850746,-1.10355731693761
Q9M331,2,-7.08364472231046,-1.50874495935669
A0A384LJM9,2,-5.83684596789354,-1.65224137456973
Q9LYM2,2,-6.13475395740699,-1.80175876310905
A0A384L8D6,2,-5.91335848523266,-0.777891826433074
Q0WMZ6,2,-7.02876442554376,-1.72457796686541
F4J3D9,2,-6.70870501365327,-2.20760355168187
Q94A08,2,-6.43114001019741,-1.7162607843966
Q9LX49,2,-5.42553813917558,-1.07714532162257
Q94JR6,2,-6.01567072533917,-0.860496995491598
Q1G393,2,-7.21808159882247,-1.70166584867934
Q9LYC3,2,-6.93785819986663,-1.37255560022822
Q93WC9,2,-6.1521574696056,-1.51923724449041
O64722,2,-6.29669499891245,-2.15972022520825
O80622,2,-6.7127214915427,-1.84388468468725
W8Q3I2,2,-5.88579778317462,-1.06819349992964
F4IMA4,2,-7.0069604110317,-1.3781390267016
Q9ZQR3,2,-6.88034554125269,-1.39864455600378
Q9AST8,2,-5.53373205022938,-1.16929027435974
Q8GW96,2,-5.92070003467327,-1.12538490937122
Q9ZU70,2,-6.91971395312092,-0.88043867867631
O64564,2,-6.22674737870377,-0.770307258064026
O82200,2,-7.20001372352623,-1.6288435687371
O82191,2,-5.7263206155779,-1.91873659735367
Q9SIL3,2,-5.71650360157202,-1.39981432297895
Q6NLQ7,2,-6.59670956915117,-2.27606615933305
O81005,2,-6.27915839789414,-2.00634823880852
O64812,2,-6.64325984745888,-2.03184211991606
O64842,2,-6.22853090882499,-1.15428681890459
Q9SKN0,2,-5.77582057732275,-1.11158989889425
Q8S8N1,2,-6.6003847992977,-1.23480018239558
F4IVR7,2,-6.65251705906761,-1.57634391292937
O22953,2,-6.95014796042815,-1.16406986775326
F4IGU5,2,-6.4231353111864,-1.19594162657304
O22971,2,-6.96372438982105,-2.03538906361844
O64749,2,-6.72607416958135,-0.820838521653292
A0A1P8AXK3,2,-6.28221242204256,-1.85121786070134
Q8S8K6,2,-5.86514477037001,-1.72814371336355
Q9SJ52,2,-6.10303429616342,-0.897575038289901
Q96303,2,-5.68158246871284,-1.6803162045805
O80961,2,-6.63399959348582,-2.25545482506871
O80959,2,-6.64923550870471,-1.06796615945886
O80638,2,-5.6479374800789,-1.23988577329787
Q56X75,2,-6.36685465967679,-1.94888763850317
F4IGZ2,2,-6.54067611018156,-1.23189229122662
Q8VZR7,2,-5.47029264437653,-1.34125106289939
Q93WU8,2,-6.65203368221823,-0.819147333044396
O80822,2,-5.76713604767607,-1.2127255294825
F4IT19,2,-6.77144615741924,-1.23811722982265
Q9SHD3,2,-6.08192998805626,-0.894459490057206
A0A178VX40,2,-5.79132000826668,-1.76741808292981
O22901,2,-7.06780552304334,-1.70411863098352
Q9ZSJ2,2,-6.79695089578257,-0.753564242832818
Q9ZQZ3,2,-7.00526172409738,-1.37036033332249
Q6NL28,2,-6.19315016651898,-2.00530891621973
Q9M0Y3,2,-6.81418956058718,-1.81374559352138
Q9ZQC1,2,-5.79994553261159,-1.98945120907063
Q9SUF5,2,-5.38781112130214,-1.1974909683539
Q8L7I0,2,-6.15769867260842,-1.60585398994323
Q38838,2,-7.06662011939921,-1.57955346159381
Q7PC83,2,-6.61466878163947,-0.674208255187882
AT4G15258,2,-7.25336632126673,-0.998149188940633
AT4G06340,2,-6.80823205297446,-1.27170774854998
F4JTY4,2,-6.11317269994153,-0.962426071448337
O81862,2,-6.47603486459695,-1.63532438861851
Q8L7G7,2,-6.44782697949352,-1.85092246201825
Q9SUP6,2,-6.46657342282591,-1.84401439135488
A0A178V6B8,2,-5.7739215394133,-1.96348940163476
A0A1P8B5E6,2,-7.06468646503198,-1.54037606782313
Q9STV0,2,-6.49946031617603,-1.78424288280106
AT4G07385,2,-7.22214105360075,-0.986072810736645
Q9SUA6,2,-6.56202405753548,-2.09638004464438
A0A178V4D3,2,-5.65341426628059,-1.55160003117457
P49599,2,-6.47208968649029,-1.08864528927245
Q9SVU7,2,-7.47460562961794,-1.0971514679679
Q9M0G2,2,-6.82106057143842,-1.1207841951718
Q9M0B9,2,-6.50296643206117,-0.959550909310698
Q9M0B3,2,-6.00565836148515,-2.00448378762327
Q8VZQ9,2,-6.57932551624263,-1.90194838658922
O81772,2,-6.29550621479399,-0.836591269481405
Q93ZC6,2,-6.76499120829359,-1.82606102752127
O23203,2,-7.04587513825703,-1.63890142180387
Q1PE15,2,-7.48198753845344,-1.01206404393853
