ID,Cluster,#1,#2,#3,#4,#5,#6,#7,#8,#9
Q84TF4,1,0.051678783587281,0.0528678424247199,0.0534357893311332,0.051568913597072,0.0490204744717495,0.343984391022012,0.0491815529419183,0.0536509686449326,0.294611283979182
F4HSD5,1,0.0633642302633595,0.0635457760706452,0.0631246335358962,0.0633212225021441,0.0616224929427638,0.335118571198964,0.0617554469100556,0.0623585692079228,0.225789057368249
A0A178W1Y6,1,0.050587921191489,0.0503682918968567,0.049815042659303,0.0505816023885124,0.0498866330620621,0.380987078603487,0.0499520867800132,0.0490322273229704,0.268789116095306
A0A178WJH0,1,0.0492648139791777,0.050795812034512,0.0516178421558552,0.0491319264026548,0.0461091979599744,0.384440024578345,0.0462961504108605,0.0520751435646139,0.270269088914006
P92995,1,0.0591154703370425,0.0592483054102636,0.0587580303030031,0.0590745904784152,0.0573682936437325,0.31340636072527,0.0575036158098875,0.0579117073413401,0.277613625951045
Q9LNS5,1,0.0496803289494514,0.0495108584334334,0.0489146569052548,0.0496676097894533,0.0486825038968454,0.350184076046369,0.0487707337694175,0.0480621492654752,0.3065270829443
Q52K95,1,0.0450056594585919,0.0451926145305849,0.0449352777835162,0.0449710799439432,0.0436675151997231,0.348381695759658,0.0437679259268227,0.04443689762435,0.33964133377281
Q8L7S1,1,0.0440896237103058,0.0444722343217321,0.0443073226799752,0.0440346793246989,0.042391453231723,0.407015189642779,0.0425089786447126,0.0437760803596135,0.28740443808446
Q9LPM8,1,0.061066410765491,0.0618616530304294,0.0619916800007202,0.0609834196360979,0.0586406620342594,0.355339883908099,0.0588024785168786,0.0617823742098387,0.219531437898186
F4HTB2,1,0.0449662357212979,0.0454173694083377,0.0454245879881432,0.0449120181139822,0.0434362054784059,0.398517473428325,0.0435380922359269,0.0451433231658167,0.288644694459765
F4HPY8,1,0.0591299434548244,0.0599420879471508,0.0600917014625199,0.0590397075884593,0.0567486343624264,0.364831201653408,0.0569017326945413,0.0597932156606854,0.223521775175984
Q9C9H5,1,0.0492249366840173,0.0500028583080601,0.0501472210135916,0.0491422045761942,0.0469408373394505,0.333317799390545,0.0470895129602487,0.0499203039867299,0.324214325741163
A0A178WB81,1,0.060069881809753,0.0596989913972438,0.0587834833499651,0.0600605455528879,0.0589708062002167,0.337221731349159,0.0590736939137473,0.0574814961164426,0.248639370310584
Q9C9K5,1,0.0404578989691707,0.0408530072249919,0.0407571395977376,0.0404052701381776,0.0388600418034964,0.405168091043632,0.0389698272774836,0.0403517025793685,0.314177021365942
Q8LAH7,1,0.0365650051915954,0.0373960103812166,0.037799237387297,0.0364897360512759,0.0347191437394193,0.39994167640216,0.0348314460588364,0.037977041550072,0.344280703238127
Q8GYM1,1,0.0411377234591367,0.0419995476082586,0.0423031609299757,0.0410541588225324,0.0389566072345849,0.395250510690149,0.0390939922032171,0.0423005762274191,0.317903722824727
Q0WL44,1,0.0542700718570914,0.054059766121201,0.0534177605397979,0.0542558944947532,0.0533731394977006,0.315218800693183,0.0534512559200571,0.0524243974401097,0.309528913436107
P18612,1,0.0463263305772188,0.0463553014065406,0.0459407403403824,0.0462995903523126,0.045184299226446,0.38059488898337,0.0452734310795882,0.045219039066519,0.298806378967622
F4K9X6,1,0.0568063941788129,0.0572844903975334,0.0571997741458275,0.0567488649369076,0.054922006144155,0.322490270291043,0.055054233025678,0.0568253977185528,0.28266856916149
Q9FLV4,1,0.057567233119062,0.0579074657922657,0.0576363050511585,0.0575091757951877,0.0557248963712449,0.326126105408244,0.0558552060125458,0.056932318588562,0.27474129386173
O49195,1,0.0604290291113618,0.0598569083825159,0.0588823593640395,0.0604442636565365,0.059874915252092,0.315066513154364,0.0599452572838142,0.0576412353676141,0.267859518427662
Q8GWS3,1,0.0646179529687279,0.0657163561292325,0.0661544970506786,0.0645144318874994,0.0619623456560266,0.319459047986583,0.0621281939778291,0.0662231764853927,0.22922399785803
Q9FLM1,1,0.0461781005678058,0.0465338530486728,0.0463854051605852,0.0461277160236747,0.0445825251074386,0.348392006786637,0.0446941968508645,0.0459153040525698,0.331190892401752
Q9FI39,1,0.0580255087386057,0.0591472586070353,0.0595484836957168,0.0579181984140656,0.0551850666252242,0.381380770499623,0.05536507822204,0.0595754258474703,0.213854209350219
